#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
129892.699843167,-4.012078814e-02,-1.600365404e-01,-5.359260157e-01,7.564180870e-01,7.025036584e+00,7.583783396e+00
129892.709849167,-1.688619900e-01,-1.472957115e-01,-4.750749153e-01,8.590694832e-01,7.046285123e+00,7.687931168e+00
129892.719855167,-2.572208813e-01,-1.502965614e-01,-4.152374140e-01,9.889549232e-01,6.887519626e+00,8.021922300e+00
129892.729862167,-3.590577645e-01,-1.685796949e-01,-3.446399430e-01,4.107552223e-01,6.847117473e+00,8.251915297e+00
129892.739868167,-4.611215491e-01,-2.066525122e-01,-3.369023948e-01,4.384381790e-02,6.468833611e+00,8.311171788e+00
129892.749874167,-5.452039363e-01,-2.466798233e-01,-3.323686293e-01,2.192190895e-01,6.116437054e+00,8.576179984e+00
129892.759880167,-5.921860926e-01,-3.014666396e-01,-3.416572026e-01,4.489128113e-04,6.033837096e+00,8.938302985e+00
129892.769886167,-5.939336589e-01,-3.449182433e-01,-3.649087294e-01,-9.217676392e-02,5.836465097e+00,9.341576328e+00
129892.779893167,-5.474122294e-01,-3.563448023e-01,-3.862249371e-01,-5.805939026e-02,5.427804801e+00,9.494356321e+00
129892.789899167,-4.259092331e-01,-3.559772861e-01,-4.033852819e-01,5.446808777e-02,4.964077867e+00,9.679158762e+00
129892.799905167,-2.441767182e-01,-3.450596572e-01,-4.110373426e-01,2.982277443e-01,4.652981289e+00,1.004292778e+01
129892.809911167,-6.139385261e-02,-3.264931633e-01,-4.069909357e-01,4.071639198e-01,4.625148695e+00,1.010816977e+01
129892.819918167,8.429517377e-02,-3.084433227e-01,-4.135878520e-01,5.804442650e-01,4.667346499e+00,9.954192677e+00
129892.829924167,1.589691455e-01,-2.695579750e-01,-4.053032905e-01,8.433575348e-01,4.761019639e+00,9.630227265e+00
129892.839930167,1.606759654e-01,-2.228578474e-01,-3.820685416e-01,9.005190994e-01,4.956446349e+00,9.074473205e+00
129892.849936167,9.140687915e-02,-1.520230887e-01,-3.332978062e-01,1.122880579e+00,5.102941563e+00,8.529792327e+00
129892.859942167,-1.380263130e-02,-8.163094742e-02,-2.823656493e-01,9.832686943e-01,5.380968231e+00,8.073397636e+00
129892.869949167,-1.307905043e-01,-4.928712229e-03,-2.399952890e-01,6.932710182e-01,5.433042117e+00,7.710825722e+00
129892.879955167,-2.308281559e-01,5.999942146e-02,-2.135831226e-01,4.499602745e-01,5.229385339e+00,7.619995696e+00
129892.889961167,-3.328855489e-01,3.939374516e-02,-1.760554544e-01,-1.512836174e-01,4.741566750e+00,7.813177843e+00
129892.899967167,-4.037160465e-01,2.432850919e-02,-1.962046649e-01,7.781155396e-03,4.453215088e+00,7.745392008e+00
129892.909974167,-4.442054161e-01,9.441971329e-03,-2.601293195e-01,2.917933273e-02,4.765209492e+00,7.904606419e+00
129892.919980167,-4.506864850e-01,-1.255280980e-02,-3.144362341e-01,9.038111267e-02,4.917839848e+00,8.190114967e+00
129892.929986167,-4.334845948e-01,-6.236803694e-02,-3.600782878e-01,9.741408005e-02,4.759373625e+00,8.472630762e+00
129892.939992167,-3.999985399e-01,-1.346371742e-01,-3.874736933e-01,9.172785110e-02,4.444536107e+00,8.533832542e+00
129892.949998167,-3.536158611e-01,-2.218961799e-01,-4.126661320e-01,8.005611801e-02,4.206163404e+00,8.456619539e+00
129892.960005167,-2.849033755e-01,-3.153473015e-01,-4.325061495e-01,1.250970367e-01,4.042010953e+00,8.393771745e+00
129892.970011167,-1.874423323e-01,-4.214127519e-01,-4.480321123e-01,8.664017258e-02,3.972279829e+00,8.458714465e+00
129892.980017167,-6.142368001e-02,-5.216589291e-01,-4.540034521e-01,2.050035172e-02,3.987692503e+00,8.532635442e+00
129892.990023167,7.491312357e-02,-5.935573543e-01,-4.473226462e-01,7.347206345e-02,4.097227229e+00,8.529493052e+00
129893.000030167,2.075499974e-01,-6.221719549e-01,-4.387288917e-01,2.117372093e-01,4.241777154e+00,8.537573483e+00
129893.010036167,2.957190053e-01,-6.382808837e-01,-4.152288919e-01,2.477998718e-01,4.508431364e+00,8.492382926e+00
129893.020042167,3.074574205e-01,-6.227874114e-01,-3.758322173e-01,2.934393410e-01,4.708047927e+00,8.279598254e+00
129893.030048167,2.470433448e-01,-5.865223479e-01,-3.322245523e-01,3.293523659e-01,4.902277537e+00,7.945457484e+00
129893.040054167,1.341205209e-01,-5.430497053e-01,-2.267226268e-01,1.149216797e-01,4.987271696e+00,7.755717003e+00
129893.050061167,-2.600310488e-03,-5.023898933e-01,-1.958909445e-01,3.351882324e-02,4.589834220e+00,7.600991721e+00
129893.060067167,-1.112780556e-01,-4.431393527e-01,-2.025254114e-01,3.131915047e-01,4.774487023e+00,7.668179005e+00
129893.070073167,-1.683583862e-01,-3.899256657e-01,-2.497163596e-01,3.452139519e-01,5.014206464e+00,7.958775231e+00
129893.080079167,-1.883001365e-01,-3.558129690e-01,-3.128415333e-01,4.647743973e-01,5.075557882e+00,8.381351824e+00
129893.090085167,-1.869065043e-01,-3.355058331e-01,-3.748428529e-01,2.943371666e-01,5.032911165e+00,8.563460788e+00
129893.100092167,-1.398987815e-01,-3.199947839e-01,-4.272464063e-01,1.620575249e-01,4.735132333e+00,8.771008144e+00
129893.110098167,-7.879867560e-02,-3.182813061e-01,-4.571779401e-01,9.322422714e-02,4.280234018e+00,8.992920711e+00
129893.120104167,-4.829908953e-03,-3.261181902e-01,-4.795988270e-01,2.992752075e-02,4.070591735e+00,8.970026157e+00
129893.130110167,8.305147754e-02,-3.533237123e-01,-5.126007192e-01,6.449380722e-02,4.059219277e+00,9.020304392e+00
129893.140117167,1.426405059e-01,-3.927291754e-01,-5.305797198e-01,1.230021103e-01,4.122515984e+00,8.938302985e+00
129893.150123167,1.515138923e-01,-4.261957893e-01,-5.314798682e-01,3.052607117e-02,4.159326834e+00,8.599224175e+00
129893.160129167,1.244268809e-01,-4.655748870e-01,-5.419290471e-01,1.710357811e-01,4.158129733e+00,8.254608774e+00
129893.170135167,7.492457516e-02,-4.977245677e-01,-5.673403976e-01,2.325368362e-01,4.347870215e+00,8.069207783e+00
129893.180142167,3.908641637e-02,-5.242970564e-01,-5.949243549e-01,2.492962479e-01,4.493916516e+00,7.949497700e+00
129893.190148167,6.020288697e-02,-5.360583748e-01,-6.194227737e-01,1.867477295e-01,4.550778806e+00,8.108113560e+00
129893.200154167,1.191391745e-01,-5.202136315e-01,-6.323513556e-01,1.267430504e-01,4.481496595e+00,8.342894960e+00
129893.210160167,2.054468991e-01,-4.844556339e-01,-6.293944478e-01,8.334814529e-02,4.335300656e+00,8.554033619e+00
129893.220166167,2.854597099e-01,-4.476542097e-01,-6.179013098e-01,1.451484756e-02,4.224718467e+00,8.753799820e+00
129893.230173167,3.114947727e-01,-4.093763291e-01,-6.085128680e-01,-3.920505219e-02,4.296394879e+00,8.676437179e+00
129893.240179167,2.719998274e-01,-3.839061227e-01,-6.139531735e-01,-8.858546143e-02,4.440196616e+00,8.337956919e+00
129893.250185167,1.892887019e-01,-3.774458266e-01,-6.310040624e-01,-1.526303558e-02,4.583699078e+00,8.131307388e+00
129893.260191167,6.424716340e-02,-3.737192652e-01,-6.554817086e-01,3.187280960e-02,4.822819969e+00,7.973140441e+00
129893.270198167,-6.472413555e-02,-3.895016905e-01,-6.723855910e-01,7.751227875e-02,4.951059396e+00,7.944858934e+00
129893.280204167,-1.640850779e-01,-4.016374493e-01,-6.839929786e-01,4.219780426e-02,4.885069212e+00,8.230666757e+00
129893.290210167,-2.041989418e-01,-4.162861668e-01,-6.977625867e-01,1.032499466e-01,4.702062423e+00,8.527697401e+00
129893.300216167,-1.531069953e-01,-4.470898859e-01,-7.061757789e-01,1.328781921e-01,4.594024073e+00,8.847472960e+00
129893.310222167,-1.980326587e-02,-4.573840688e-01,-7.190204711e-01,9.397241516e-02,4.605995081e+00,9.298480698e+00
129893.320229167,1.427936376e-01,-4.413121579e-01,-7.309546286e-01,1.604115112e-01,4.664353747e+00,9.507374792e+00
129893.330235167,2.800558897e-01,-4.298962516e-01,-7.439143694e-01,2.862567360e-01,4.792742811e+00,9.450512503e+00
129893.340241167,3.583634784e-01,-4.354281698e-01,-7.482084504e-01,2.774281174e-01,5.033958628e+00,9.277082520e+00
129893.350247167,3.648717115e-01,-4.483423706e-01,-7.481461324e-01,3.096002022e-01,5.196016153e+00,8.935010958e+00
129893.360254167,3.301837720e-01,-4.617455277e-01,-7.416498835e-01,3.049614365e-01,5.301809939e+00,8.725667950e+00
129893.370260167,2.688423836e-01,-4.570631579e-01,-7.330944785e-01,3.001730331e-01,5.379621493e+00,8.675539353e+00
129893.380266167,1.313324576e-01,-4.468070582e-01,-7.170452045e-01,3.648164780e-01,5.442020374e+00,8.302343169e+00
129893.390272167,-2.309972666e-02,-4.520452297e-01,-7.265159380e-01,4.731541031e-01,5.539883366e+00,7.920767280e+00
129893.400278167,-1.320033079e-01,-4.610421869e-01,-7.359986557e-01,5.599439133e-01,5.806687214e+00,8.069207783e+00
129893.410285167,-2.147144334e-01,-4.545818907e-01,-7.530495446e-01,5.819406410e-01,6.108506261e+00,8.260444640e+00
129893.420291167,-2.667472748e-01,-4.433635909e-01,-7.616089443e-01,6.842927620e-01,6.216843886e+00,8.321047870e+00
129893.430297167,-2.701156409e-01,-4.271558588e-01,-7.606233084e-01,6.459855354e-01,6.081421854e+00,8.512434365e+00
129893.440303167,-2.545944718e-01,-4.009780506e-01,-7.629037733e-01,6.576572685e-01,5.837961473e+00,8.794800523e+00
129893.450310167,-2.199297018e-01,-3.799494643e-01,-7.598350127e-01,7.202057869e-01,5.713612624e+00,8.829666085e+00
129893.460316167,-1.557632322e-01,-3.575259142e-01,-7.695997592e-01,7.447463539e-01,5.654206496e+00,8.962843552e+00
129893.470321542,-8.087354440e-02,-3.403328126e-01,-7.686732454e-01,7.508814957e-01,5.505017805e+00,9.112481156e+00
129893.480327542,-2.159770381e-02,-3.188158025e-01,-7.272062294e-01,7.390601250e-01,5.441421823e+00,9.052775752e+00
129893.490333542,9.053416126e-03,-2.900632501e-01,-6.825554042e-01,7.065887650e-01,5.242852723e+00,8.815899426e+00
129893.500340542,-3.208762903e-02,-2.654140963e-01,-6.271621862e-01,9.705494980e-01,5.252878442e+00,8.324040622e+00
129893.510346542,-1.287734261e-01,-2.586139808e-01,-5.332205103e-01,9.512462471e-01,5.521926854e+00,7.977779207e+00
129893.520352542,-2.458209539e-01,-2.435053353e-01,-4.606509685e-01,9.033622139e-01,5.501276865e+00,7.658302923e+00
129893.530358542,-3.103461513e-01,-2.366871103e-01,-4.499700946e-01,1.283441727e+00,5.674407572e+00,7.556250077e+00
129893.540365542,-2.890371342e-01,-2.625152455e-01,-4.722615519e-01,1.394173554e+00,5.889287171e+00,7.742698531e+00
129893.550371542,-1.601385395e-01,-2.762478357e-01,-5.138987440e-01,1.443105051e+00,5.880009640e+00,8.223484152e+00
129893.560377542,4.018390506e-02,-2.719215305e-01,-5.919621208e-01,1.676390075e+00,5.673060834e+00,8.510189801e+00
129893.570383542,2.363976247e-01,-2.741202363e-01,-6.646531027e-01,1.645265453e+00,5.550507636e+00,8.709507089e+00
129893.580389542,3.215647174e-01,-2.689885912e-01,-7.234322638e-01,1.451335119e+00,5.614851806e+00,8.353519230e+00
129893.590396542,2.877945032e-01,-2.879241991e-01,-7.446541956e-01,1.451784032e+00,5.769726726e+00,7.602039184e+00
129893.600402542,1.580077443e-01,-3.024751787e-01,-7.274147549e-01,1.293317809e+00,6.047005206e+00,6.970568496e+00
129893.610408542,7.945541112e-03,-2.911998873e-01,-6.910860418e-01,1.189469312e+00,6.297947467e+00,6.613832449e+00
129893.620414542,-6.901209122e-02,-2.942010035e-01,-6.622040598e-01,1.145475857e+00,6.288969211e+00,6.806266407e+00
129893.630421542,-5.706035688e-02,-2.796638724e-01,-5.961235763e-01,1.248426528e+00,6.249764159e+00,7.575852603e+00
129893.640427542,-4.193333558e-02,-3.310066887e-01,-4.987568090e-01,1.135899050e+00,6.109104811e+00,7.868094843e+00
129893.650433542,1.588442432e-02,-3.935763270e-01,-3.693466210e-01,1.000925932e+00,5.820603511e+00,7.782502134e+00
129893.660439542,5.323099755e-02,-4.249864478e-01,-2.379491823e-01,8.553285431e-01,5.449502254e+00,8.170662078e+00
129893.670445542,4.025474514e-02,-4.224878701e-01,-1.312371164e-01,9.075520668e-01,5.372588525e+00,8.093897987e+00
129893.680452542,-1.040417143e-02,-3.979585585e-01,-7.583670783e-02,8.297405128e-01,5.686677856e+00,7.838915511e+00
129893.690458542,-8.072201054e-02,-3.522347458e-01,-6.748743150e-02,7.246949150e-01,6.000916824e+00,7.680299651e+00
129893.700464542,-1.863373867e-01,-2.995627457e-01,-9.970182699e-02,6.423942329e-01,6.145017836e+00,7.315183897e+00
129893.710470542,-2.524226639e-01,-2.854360077e-01,-1.434828637e-01,4.953004684e-01,6.146065299e+00,7.026981873e+00
129893.720477542,-2.668298328e-01,-2.696549141e-01,-2.043827000e-01,4.149450752e-01,5.914127013e+00,7.217470542e+00
129893.730483542,-2.475490791e-01,-2.469962069e-01,-2.749458162e-01,5.039794495e-01,5.656301422e+00,7.312041508e+00
129893.740489542,-2.071206959e-01,-2.109758879e-01,-3.242494501e-01,5.716156464e-01,5.761646295e+00,7.506720030e+00
129893.750495542,-2.098661486e-01,-1.601039184e-01,-3.234435776e-01,6.688800888e-01,5.694459011e+00,7.791929303e+00
129893.760501542,-3.212850855e-01,-1.224489511e-01,-3.086212219e-01,7.025485497e-01,5.567416685e+00,7.495497210e+00
129893.770508542,-4.748131265e-01,-1.103078660e-01,-3.096452073e-01,6.102221481e-01,5.793818380e+00,6.893654768e+00
129893.780514542,-5.945238154e-01,-1.086702883e-01,-3.319814057e-01,5.687725319e-01,5.963806698e+00,6.869712751e+00
129893.790520542,-6.563965044e-01,-7.703832612e-02,-3.491769042e-01,6.588543694e-01,5.961711771e+00,7.308150930e+00
129893.800526542,-6.885318040e-01,-4.931934654e-02,-3.567682449e-01,6.886322525e-01,5.898714340e+00,7.665635165e+00
129893.810533542,-6.678627445e-01,-6.791859728e-03,-3.505995649e-01,4.727051903e-01,5.806537576e+00,7.733570638e+00
129893.820539542,-6.015867850e-01,3.857508944e-02,-3.231338519e-01,4.314052116e-01,5.390545038e+00,8.183081999e+00
129893.830545542,-5.285205636e-01,6.138346628e-02,-2.742129143e-01,3.622726387e-01,4.941183314e+00,8.386888416e+00
129893.840551542,-3.712877992e-01,2.997334544e-02,-2.346740268e-01,2.591723297e-01,4.845564885e+00,8.418013037e+00
129893.850557542,-7.326702370e-02,-7.220362347e-03,-1.898666078e-01,2.062006180e-01,4.808754034e+00,9.038859455e+00
129893.860564542,3.735762535e-01,-4.053783916e-02,-1.803982712e-01,3.093009270e-01,4.695179093e+00,9.466972639e+00
129893.870570542,1.011209456e+00,-1.633007770e-01,-1.257781688e-01,2.371756020e-01,4.567687855e+00,1.027037693e+01
129893.880576542,1.827393762e+00,-2.719172694e-01,-7.455599367e-02,-1.565209335e-01,4.185064502e+00,1.138816983e+01
129893.890582542,2.673561267e+00,-3.543871126e-01,-7.151200054e-02,1.981201874e-01,3.599981471e+00,1.149710601e+01
129893.900589542,3.429399141e+00,-3.978831911e-01,-6.006999523e-02,4.686649750e-01,3.613448856e+00,1.071031149e+01
129893.910595542,3.803921083e+00,-3.402486567e-01,-9.264152063e-02,4.387374542e-01,4.166060526e+00,9.468020103e+00
129893.920601542,3.526140332e+00,-2.487933080e-01,-1.686912813e-01,6.619967590e-01,5.266645102e+00,6.372167719e+00
129893.930607542,2.792238383e+00,-2.019158138e-01,-2.111135733e-01,4.976946701e-01,7.390301974e+00,4.007594304e+00
129893.940613542,1.729584910e+00,-1.590884551e-01,-2.340790766e-01,7.691372833e-02,8.779387850e+00,2.721010187e+00
129893.950620542,4.104240166e-01,-1.012978594e-01,-3.038999699e-01,1.210568214e-01,9.396343690e+00,1.384896023e+00
129893.960626542,-1.087098895e+00,8.387625853e-03,-3.760005290e-01,7.202057869e-01,9.735721776e+00,2.563292152e-01
129893.970632542,-2.637347869e+00,1.316917180e-01,-4.043815705e-01,9.540893616e-01,9.992200629e+00,-4.873696754e-01
129893.980638542,-4.026090770e+00,2.323978230e-01,-3.729962170e-01,8.547299927e-01,1.001614265e+01,-5.584475372e-01
129893.990645542,-5.060659078e+00,3.385919041e-01,-3.536225190e-01,1.120935290e+00,9.268104264e+00,1.779191109e-01
129894.000651542,-5.488057018e+00,3.767739110e-01,-3.012341456e-01,1.381304720e+00,7.562534856e+00,2.047042419e+00
129894.010657542,-5.157116110e+00,3.149763232e-01,-2.797996936e-01,6.147112762e-01,6.158485220e+00,5.606023187e+00
129894.020663542,-4.096179843e+00,1.697786500e-01,-3.736910357e-01,8.295908752e-01,4.473116889e+00,9.572467150e+00
129894.030669542,-2.400591782e+00,1.409637797e-02,-4.818393444e-01,7.902361855e-01,2.927360442e+00,1.384940914e+01
129894.040676542,-3.338677227e-01,-5.029166666e-02,-5.949848086e-01,1.036390044e+00,1.202637421e+00,1.706018320e+01
129894.050682542,1.708196797e+00,-9.162206256e-02,-5.737703337e-01,1.325040981e+00,-8.806172981e-01,1.827105069e+01
129894.060688542,3.378230762e+00,-1.717674987e-01,-4.389792288e-01,1.026962875e+00,-1.879448303e+00,1.791431465e+01
129894.070694542,4.392521229e+00,-2.547545278e-01,-3.037207392e-01,1.040130984e+00,-1.667860732e+00,1.655231318e+01
129894.080701542,4.585135687e+00,-2.657736231e-01,-1.672001775e-01,9.689034843e-01,2.627636322e-01,1.368585524e+01
129894.090707542,4.045944369e+00,-2.419061071e-01,-9.545168821e-02,-4.234744186e-02,3.320608065e+00,9.719560915e+00
129894.100713542,2.873059729e+00,-2.038942762e-01,-1.567339544e-01,-3.610755379e-01,6.263979731e+00,6.571335369e+00
129894.110719542,1.277570839e+00,-1.796792177e-01,-1.771010114e-01,-9.913491249e-01,8.642020530e+00,3.426252213e+00
129894.120725542,-5.814982945e-01,-1.720370106e-01,-2.526927085e-01,-1.171363162e+00,1.081011977e+01,8.122329132e-01
129894.130732542,-2.528213125e+00,-2.298126926e-01,-4.175269336e-01,-8.080430603e-02,1.094239941e+01,-1.423053612e+00
129894.140738542,-4.247765907e+00,-2.128227901e-01,-4.911289830e-01,-9.005190994e-01,1.050276413e+01,-2.576460262e+00
129894.150744542,-5.409603489e+00,-1.433835278e-01,-5.781933116e-01,-8.031050194e-01,9.944765508e+00,-2.404526655e+00
129894.160750542,-5.773425382e+00,-3.360163611e-02,-6.724202121e-01,3.998316772e-01,8.060678439e+00,-3.984849388e-01
129894.170757542,-5.112232258e+00,7.178311034e-02,-7.619961680e-01,8.252513847e-01,5.225345123e+00,3.839551275e+00
129894.180763542,-3.387734518e+00,2.953951650e-02,-7.757740319e-01,8.583212952e-01,1.992275056e+00,1.067095680e+01
129894.190769542,-8.569706177e-01,-6.384742292e-02,-6.959337940e-01,7.208043373e-01,-1.321000766e+00,1.827643765e+01
129894.200775542,1.827229445e+00,-1.639764210e-01,-6.182989197e-01,6.503250259e-01,-4.196586597e+00,2.296892326e+01
129894.210782542,3.996210368e+00,-2.728975790e-01,-5.701433746e-01,7.433996155e-01,-5.579387694e+00,2.307666234e+01
129894.220788542,5.193358004e+00,-4.125806445e-01,-5.457024800e-01,7.881412590e-01,-4.395305335e+00,2.031794348e+01
129894.230794542,5.276123192e+00,-5.759530605e-01,-5.011608445e-01,1.028758526e+00,-1.404797824e+00,1.574052918e+01
129894.240800542,4.194026246e+00,-6.643753350e-01,-5.148966304e-01,8.904933800e-01,2.115875717e+00,9.550620060e+00
129894.250806542,2.545642982e+00,-7.449591275e-01,-5.699012933e-01,8.827122246e-01,6.000916824e+00,4.524143312e+00
129894.260813542,6.527951117e-01,-7.654244552e-01,-5.428768661e-01,4.242226067e-01,9.420136069e+00,2.414253099e+00
129894.270819542,-1.171707523e+00,-6.724207447e-01,-5.218224472e-01,6.115688866e-01,1.059583872e+01,8.981248978e-01
129894.280825542,-2.560568135e+00,-4.927702891e-01,-5.153901142e-01,1.228524727e+00,9.850194543e+00,4.100070343e-01
129894.290831542,-3.331830240e+00,-2.824266357e-01,-4.721923097e-01,1.136347963e+00,8.656385740e+00,1.788618278e+00
129894.300838542,-3.549805980e+00,2.057052258e-02,-4.021096277e-01,1.249025079e+00,6.584802753e+00,3.793313255e+00
129894.310844542,-3.153343319e+00,3.906814709e-01,-3.733504174e-01,1.251568918e+00,4.755483047e+00,6.052841072e+00
129894.320850542,-2.154889872e+00,5.624660138e-01,-3.727940831e-01,9.457096558e-01,3.268534179e+00,9.657461309e+00
129894.330856542,-6.357636639e-01,4.662092520e-01,-4.992697338e-01,3.781342247e-01,2.069188785e+00,1.332867028e+01
129894.340862542,1.139243589e+00,1.153529584e-01,-6.384779576e-01,8.271966736e-01,1.565957523e+00,1.668578992e+01
129894.350869542,2.677866799e+00,-3.662999648e-01,-7.821821301e-01,-4.960486565e-01,8.943839577e-01,1.688241373e+01
129894.360875542,3.865929593e+00,-8.956873873e-01,-9.253973461e-01,-4.478653481e-01,5.446808777e-02,1.552250719e+01
129894.370881542,4.459837686e+00,-1.310856891e+00,-9.823533071e-01,-8.518868782e-01,5.758054993e-01,1.353786365e+01
129894.380887542,4.162597483e+00,-1.526597174e+00,-9.223381730e-01,-7.712322098e-01,2.115726080e+00,9.729137721e+00
129894.390894542,3.052679026e+00,-1.603344416e+00,-6.789295104e-01,-1.044919387e+00,4.973205761e+00,5.782445922e+00
129894.400900542,1.420576464e+00,-1.506215203e+00,-5.246342126e-01,-9.386766884e-01,7.343315767e+00,2.622249368e+00
129894.410906542,-4.601431037e-01,-1.252054560e+00,-3.976586866e-01,6.189011292e-01,8.753051632e+00,1.174505552e+00
129894.420912542,-2.312477636e+00,-9.616235275e-01,-2.335397865e-01,5.466261665e-01,9.231742326e+00,2.066495308e-01
129894.430918542,-3.785726633e+00,-5.272909821e-01,-1.952848090e-01,8.641571617e-01,8.671199863e+00,1.135749413e-01
129894.440925542,-4.727225983e+00,-2.373595585e-02,-2.196503362e-01,1.604713663e+00,6.892607304e+00,9.844657951e-01
129894.450931542,-4.889131264e+00,2.836892404e-01,-2.808899918e-01,1.073350532e+00,5.285649078e+00,3.154061412e+00
129894.460937542,-4.011116347e+00,3.492541359e-01,-4.376407240e-01,4.863222122e-01,4.024952266e+00,8.257601526e+00
129894.470943625,-2.307689538e+00,2.413082274e-01,-5.492428864e-01,5.674257935e-01,2.401683540e+00,1.410603763e+01
129894.480950625,-1.951372699e-01,-5.169967993e-02,-5.747972486e-01,3.335422188e-01,1.185129822e-01,1.717315960e+01
129894.490956625,1.862820729e+00,-3.495137941e-01,-5.544011631e-01,6.015431671e-02,-2.356492984e+00,1.807308014e+01
129894.500962625,3.319152528e+00,-5.681729017e-01,-5.147903703e-01,-5.985504150e-03,-3.097348760e+00,1.695423978e+01
129894.510968625,3.888246084e+00,-6.949486907e-01,-4.387589854e-01,-2.503437111e-01,-1.669506745e+00,1.385719030e+01
129894.520974625,3.499718312e+00,-8.210240682e-01,-4.132938390e-01,-6.319196007e-01,1.388038412e+00,9.992200629e+00
129894.530981625,2.335684155e+00,-8.976951445e-01,-4.729217495e-01,-6.875847893e-01,4.663455921e+00,6.098929454e+00
129894.540987625,7.931490274e-01,-8.705828330e-01,-4.794672669e-01,-5.406406624e-01,7.507767493e+00,3.219602682e+00
129894.550993625,-7.064218550e-01,-7.303210626e-01,-4.919636176e-01,-2.344821251e-01,8.853159189e+00,2.208052481e+00
129894.560999625,-1.771162980e+00,-5.261908303e-01,-5.242994533e-01,3.517980064e-01,8.392275369e+00,2.793734062e+00
129894.571006625,-2.206899544e+00,-3.110106100e-01,-5.827385287e-01,5.840355675e-01,7.116315522e+00,5.143493354e+00
129894.581012625,-2.063409223e+00,-1.459169930e-01,-6.370497044e-01,7.668927193e-01,5.495291360e+00,8.028057442e+00
129894.591018625,-1.473708925e+00,-3.898867836e-02,-6.668233127e-01,7.107786179e-01,4.117727580e+00,1.039263086e+01
129894.601024625,-6.203002853e-01,-1.516270767e-02,-6.493939886e-01,3.507505432e-01,3.141192578e+00,1.193105506e+01
129894.611031625,2.361733865e-01,-5.292073929e-02,-6.081706518e-01,1.316810913e-01,2.524835288e+00,1.245583414e+01
129894.621037625,8.711290473e-01,-1.302259141e-01,-5.527167137e-01,6.479308243e-02,2.409015783e+00,1.177453413e+01
129894.631043625,1.162312689e+00,-2.151780898e-01,-5.119261405e-01,-5.581482620e-02,3.061136460e+00,1.034145480e+01
129894.641049625,1.094478514e+00,-2.831392976e-01,-5.029904361e-01,-1.496376038e-03,4.112490264e+00,8.682422683e+00
129894.651055625,7.525030639e-01,-3.394198809e-01,-5.003288729e-01,-3.696048813e-02,5.208286436e+00,7.433247967e+00
129894.661062625,2.618957942e-01,-3.619118742e-01,-5.148140724e-01,-7.481880188e-03,6.001216099e+00,6.776638161e+00
129894.671068625,-2.364202616e-01,-3.639534535e-01,-5.358027113e-01,6.524199524e-02,6.234950036e+00,6.629694035e+00
129894.681074625,-5.773823791e-01,-3.368640452e-01,-5.410432797e-01,-8.978256226e-03,6.097732353e+00,7.277475221e+00
129894.691080625,-6.871616076e-01,-2.831118671e-01,-5.625887855e-01,4.638765717e-03,5.557390966e+00,8.478316991e+00
129894.701087625,-5.813869744e-01,-2.125713877e-01,-5.854371098e-01,5.731120224e-02,4.845714523e+00,9.644143562e+00
129894.711093625,-3.334464106e-01,-1.617870362e-01,-5.837366814e-01,1.271919632e-02,4.330512253e+00,1.034848776e+01
129894.721099625,-4.292376519e-02,-1.244812094e-01,-5.681228343e-01,-2.850596352e-01,4.087650422e+00,1.033651675e+01
129894.731105625,2.066727522e-01,-1.136879501e-01,-5.534107335e-01,-2.311900978e-01,4.052485585e+00,9.844209039e+00
129894.741111625,3.465781916e-01,-1.270141419e-01,-5.374309680e-01,-1.176151566e-01,4.475960004e+00,9.067440237e+00
129894.751118625,3.524003944e-01,-1.560780178e-01,-5.148742599e-01,-4.848258362e-02,4.946270992e+00,8.172906642e+00
129894.761124625,2.485770593e-01,-2.103239460e-01,-4.867757798e-01,2.304419098e-02,5.232827003e+00,7.532756973e+00
129894.771130625,9.917318952e-02,-2.553867622e-01,-4.565590215e-01,1.363198570e-01,5.509058020e+00,7.160159340e+00
129894.781136625,-2.720605475e-02,-2.828463499e-01,-4.296507081e-01,2.856581856e-01,5.755211878e+00,7.321767952e+00
129894.791143625,-7.887857043e-02,-2.855886069e-01,-4.135934447e-01,3.781342247e-01,5.856815811e+00,7.837568772e+00
129894.801149625,-6.749488835e-02,-2.572224791e-01,-3.998749693e-01,3.640682899e-01,5.814767645e+00,8.264933768e+00
129894.811155625,-1.604687715e-02,-2.186047791e-01,-3.862371876e-01,4.150947128e-01,5.651513019e+00,8.530241240e+00
129894.821161625,3.734204586e-02,-1.757049824e-01,-3.886303042e-01,3.366846085e-01,5.571307263e+00,8.481309743e+00
129894.831167625,1.823919136e-01,-1.253166430e-01,-4.263417305e-01,2.935889786e-01,5.333682748e+00,8.466046708e+00
129894.841174625,2.546866172e-01,-1.285350732e-01,-3.826214138e-01,7.855974197e-01,5.568613786e+00,8.890418952e+00
129894.851180625,2.176961086e-01,-1.927249786e-01,-3.449131833e-01,5.178957466e-01,5.638644185e+00,7.824251025e+00
129894.861186625,1.544492285e-01,-2.724126174e-01,-3.081738108e-01,4.742015663e-01,5.337872601e+00,7.038354330e+00
129894.871192625,9.436538480e-02,-3.455177209e-01,-2.618662331e-01,6.046855568e-01,5.247341851e+00,6.992565224e+00
