#t[s:double],filename[string]
1202207.082780010,1202207082780007.png
1202207.116112350,1202207116112352.png
1202207.149444640,1202207149444642.png
1202207.182776930,1202207182776934.png
1202207.216109280,1202207216109278.png
1202207.249441570,1202207249441569.png
1202207.282773860,1202207282773862.png
1202207.316106150,1202207316106154.png
1202207.349438500,1202207349438496.png
1202207.382770790,1202207382770788.png
1202207.416103130,1202207416103132.png
1202207.449435420,1202207449435423.png
1202207.482767720,1202207482767715.png
1202207.516100010,1202207516100007.png
1202207.549432350,1202207549432351.png
1202207.582764640,1202207582764642.png
1202207.616096930,1202207616096934.png
1202207.649429280,1202207649429278.png
1202207.682761570,1202207682761569.png
1202207.716093860,1202207716093861.png
1202207.749426150,1202207749426153.png
1202207.782758500,1202207782758496.png
1202207.816090790,1202207816090788.png
1202207.849423080,1202207849423080.png
1202207.882755420,1202207882755424.png
1202207.916087720,1202207916087716.png
1202207.949420010,1202207949420008.png
1202207.982752350,1202207982752351.png
1202208.016084640,1202208016084642.png
1202208.049416930,1202208049416934.png
1202208.082749280,1202208082749278.png
1202208.116081570,1202208116081569.png
1202208.149413860,1202208149413861.png
1202208.182746150,1202208182746153.png
1202208.216078500,1202208216078496.png
1202208.249410790,1202208249410788.png
1202208.282743080,1202208282743080.png
1202208.316075420,1202208316075423.png
1202208.349407720,1202208349407715.png
1202208.382740010,1202208382740007.png
1202208.416072350,1202208416072351.png
1202208.449404640,1202208449404642.png
1202208.482736930,1202208482736934.png
1202208.516069280,1202208516069278.png
1202208.549401570,1202208549401570.png
1202208.582733860,1202208582733861.png
1202208.616066150,1202208616066153.png
1202208.649398500,1202208649398496.png
1202208.682730790,1202208682730788.png
1202208.716063080,1202208716063080.png
1202208.749395420,1202208749395423.png
1202208.782727720,1202208782727715.png
1202208.816060010,1202208816060007.png
1202208.849392350,1202208849392351.png
1202208.882724640,1202208882724642.png
1202208.916056930,1202208916056934.png
1202208.949389280,1202208949389279.png
1202208.982721570,1202208982721569.png
1202209.016053860,1202209016053861.png
1202209.049386150,1202209049386153.png
1202209.082718500,1202209082718496.png
1202209.116050790,1202209116050789.png
1202209.149383130,1202209149383132.png
1202209.182715420,1202209182715423.png
1202209.216047720,1202209216047715.png
1202209.249380010,1202209249380007.png
1202209.282712350,1202209282712351.png
1202209.316044640,1202209316044642.png
1202209.349376930,1202209349376934.png
1202209.382709280,1202209382709278.png
1202209.416041570,1202209416041569.png
1202209.449373860,1202209449373861.png
1202209.482706150,1202209482706153.png
1202209.516038500,1202209516038496.png
1202209.549370790,1202209549370788.png
1202209.582703080,1202209582703080.png
1202209.616035420,1202209616035423.png
1202209.649367720,1202209649367715.png
1202209.682700010,1202209682700007.png
1202209.716032350,1202209716032351.png
1202209.749364640,1202209749364643.png
1202209.782696930,1202209782696935.png
1202209.816029280,1202209816029278.png
1202209.849361570,1202209849361569.png
1202209.882693860,1202209882693861.png
1202209.916026150,1202209916026153.png
1202209.949358500,1202209949358496.png
1202209.982690790,1202209982690788.png
1202210.016023080,1202210016023080.png
1202210.049355420,1202210049355423.png
1202210.082687720,1202210082687715.png
1202210.116020010,1202210116020007.png
1202210.149352350,1202210149352352.png
1202210.182684640,1202210182684642.png
1202210.216016930,1202210216016934.png
1202210.249349280,1202210249349278.png
1202210.282681570,1202210282681569.png
1202210.316013860,1202210316013861.png
1202210.349346150,1202210349346153.png
1202210.382678500,1202210382678497.png
1202210.416010790,1202210416010788.png
1202210.449343080,1202210449343080.png
1202210.482675420,1202210482675423.png
1202210.516007720,1202210516007715.png
1202210.549340010,1202210549340007.png
1202210.582672350,1202210582672351.png
1202210.616004640,1202210616004642.png
1202210.649336930,1202210649336934.png
1202210.682669280,1202210682669278.png
1202210.716001570,1202210716001569.png
1202210.749333860,1202210749333861.png
1202210.782666150,1202210782666153.png
1202210.815998500,1202210815998496.png
1202210.849330790,1202210849330788.png
1202210.882663130,1202210882663132.png
1202210.915995420,1202210915995423.png
1202210.949327720,1202210949327715.png
1202210.982660010,1202210982660008.png
1202211.015992350,1202211015992351.png
1202211.049324640,1202211049324642.png
1202211.082656930,1202211082656934.png
1202211.115989280,1202211115989278.png
1202211.149321570,1202211149321569.png
1202211.182653860,1202211182653861.png
1202211.215986150,1202211215986153.png
1202211.249318500,1202211249318496.png
1202211.282650790,1202211282650788.png
1202211.315983080,1202211315983080.png
1202211.349315420,1202211349315423.png
1202211.382647720,1202211382647715.png
1202211.415980010,1202211415980007.png
1202211.449312350,1202211449312352.png
1202211.482644640,1202211482644642.png
1202211.515976930,1202211515976934.png
1202211.549309280,1202211549309278.png
1202211.582641570,1202211582641570.png
1202211.615973860,1202211615973862.png
1202211.649306150,1202211649306154.png
1202211.682638500,1202211682638496.png
1202211.715970790,1202211715970788.png
1202211.749303080,1202211749303080.png
1202211.782635420,1202211782635423.png
1202211.815967720,1202211815967715.png
1202211.849300010,1202211849300007.png
1202211.882632350,1202211882632351.png
1202211.915964640,1202211915964642.png
1202211.949296930,1202211949296934.png
1202211.982629280,1202211982629278.png
1202212.015961570,1202212015961569.png
1202212.049293860,1202212049293861.png
1202212.082626150,1202212082626153.png
1202212.115958500,1202212115958496.png
1202212.149290790,1202212149290788.png
1202212.182623080,1202212182623080.png
1202212.215955420,1202212215955424.png
1202212.249287720,1202212249287716.png
1202212.282620010,1202212282620007.png
1202212.315952350,1202212315952351.png
1202212.349284640,1202212349284642.png
1202212.382616930,1202212382616934.png
1202212.415949280,1202212415949278.png
1202212.449281570,1202212449281569.png
1202212.482613860,1202212482613861.png
1202212.515946150,1202212515946153.png
1202212.549278500,1202212549278496.png
1202212.582610790,1202212582610788.png
1202212.615943130,1202212615943133.png
1202212.649275420,1202212649275423.png
1202212.682607720,1202212682607715.png
1202212.715940010,1202212715940007.png
1202212.749272350,1202212749272351.png
1202212.782604640,1202212782604642.png
1202212.815936930,1202212815936935.png
1202212.849269280,1202212849269278.png
1202212.882601570,1202212882601569.png
1202212.915933860,1202212915933861.png
1202212.949266150,1202212949266153.png
1202212.982598500,1202212982598496.png
1202213.015930790,1202213015930788.png
1202213.049263080,1202213049263080.png
1202213.082595420,1202213082595423.png
1202213.115927720,1202213115927715.png
1202213.149260010,1202213149260007.png
1202213.182592350,1202213182592351.png
1202213.215924640,1202213215924642.png
1202213.249256930,1202213249256934.png
1202213.282589280,1202213282589279.png
1202213.315921570,1202213315921569.png
1202213.349253860,1202213349253861.png
1202213.382586150,1202213382586153.png
1202213.415918500,1202213415918496.png
1202213.449250790,1202213449250789.png
1202213.482583080,1202213482583081.png
1202213.515915420,1202213515915423.png
1202213.549247720,1202213549247715.png
1202213.582580010,1202213582580007.png
1202213.615912350,1202213615912351.png
1202213.649244640,1202213649244642.png
1202213.682576930,1202213682576934.png
1202213.715909280,1202213715909278.png
1202213.749241570,1202213749241569.png
1202213.782573860,1202213782573861.png
1202213.815906150,1202213815906153.png
1202213.849238500,1202213849238496.png
1202213.882570790,1202213882570788.png
1202213.915903080,1202213915903080.png
1202213.949235420,1202213949235423.png
1202213.982567720,1202213982567715.png
1202214.015900010,1202214015900007.png
1202214.049232350,1202214049232351.png
1202214.082564640,1202214082564643.png
1202214.115896930,1202214115896935.png
1202214.149229280,1202214149229278.png
1202214.182561570,1202214182561569.png
1202214.215893860,1202214215893861.png
1202214.249226150,1202214249226153.png
1202214.282558500,1202214282558496.png
1202214.315890790,1202214315890788.png
1202214.349223130,1202214349223132.png
1202214.382555420,1202214382555423.png
1202214.415887720,1202214415887715.png
1202214.449220010,1202214449220007.png
1202214.482552350,1202214482552352.png
1202214.515884640,1202214515884642.png
1202214.549216930,1202214549216934.png
1202214.582549280,1202214582549278.png
1202214.615881570,1202214615881569.png
1202214.649213860,1202214649213861.png
1202214.682546150,1202214682546154.png
1202214.715878500,1202214715878497.png
1202214.749210790,1202214749210788.png
1202214.782543130,1202214782543132.png
1202214.815875420,1202214815875423.png
1202214.849207720,1202214849207715.png
1202214.882540010,1202214882540007.png
1202214.915872350,1202214915872351.png
1202214.949204640,1202214949204642.png
1202214.982536930,1202214982536934.png
1202215.015869280,1202215015869278.png
1202215.049201570,1202215049201569.png
1202215.082533860,1202215082533861.png
1202215.115866150,1202215115866153.png
1202215.149198500,1202215149198496.png
1202215.182530790,1202215182530788.png
1202215.215863080,1202215215863080.png
1202215.249195420,1202215249195423.png
1202215.282527720,1202215282527716.png
1202215.315860010,1202215315860008.png
1202215.349192350,1202215349192351.png
1202215.382524640,1202215382524642.png
1202215.415856930,1202215415856934.png
1202215.449189280,1202215449189278.png
1202215.482521570,1202215482521569.png
1202215.515853860,1202215515853861.png
1202215.549186150,1202215549186153.png
1202215.582518500,1202215582518496.png
1202215.615850790,1202215615850788.png
1202215.649183080,1202215649183080.png
1202215.682515420,1202215682515423.png
1202215.715847720,1202215715847715.png
1202215.749180010,1202215749180007.png
1202215.782512350,1202215782512351.png
1202215.849176930,1202215849176934.png
1202215.882509280,1202215882509278.png
1202215.915841570,1202215915841570.png
1202215.949173860,1202215949173862.png
1202215.982506150,1202215982506153.png
1202216.015838500,1202216015838496.png
1202216.049170790,1202216049170788.png
1202216.082503130,1202216082503132.png
1202216.115835420,1202216115835423.png
1202216.149167720,1202216149167715.png
1202216.182500010,1202216182500007.png
1202216.215832350,1202216215832351.png
1202216.249164640,1202216249164642.png
1202216.282496930,1202216282496934.png
1202216.315829280,1202216315829279.png
1202216.349161570,1202216349161569.png
1202216.382493860,1202216382493861.png
1202216.415826150,1202216415826153.png
1202216.449158500,1202216449158496.png
1202216.482490790,1202216482490788.png
1202216.515823080,1202216515823080.png
1202216.549155420,1202216549155424.png
1202216.582487720,1202216582487715.png
1202216.615820010,1202216615820007.png
1202216.649152350,1202216649152351.png
1202216.682484640,1202216682484642.png
1202216.715816930,1202216715816934.png
1202216.749149280,1202216749149278.png
1202216.782481570,1202216782481569.png
1202216.815813860,1202216815813861.png
1202216.849146150,1202216849146153.png
1202216.882478500,1202216882478496.png
1202216.915810790,1202216915810788.png
1202216.949143080,1202216949143080.png
1202216.982475420,1202216982475423.png
1202217.015807720,1202217015807715.png
1202217.049140010,1202217049140007.png
1202217.082472350,1202217082472351.png
1202217.115804640,1202217115804642.png
1202217.149136930,1202217149136935.png
1202217.182469280,1202217182469278.png
1202217.215801570,1202217215801569.png
1202217.249133860,1202217249133861.png
1202217.282466150,1202217282466153.png
1202217.315798500,1202217315798496.png
1202217.349130790,1202217349130788.png
1202217.382463080,1202217382463080.png
1202217.415795420,1202217415795423.png
1202217.449127720,1202217449127715.png
1202217.482460010,1202217482460007.png
1202217.515792350,1202217515792351.png
1202217.549124640,1202217549124642.png
1202217.582456930,1202217582456934.png
1202217.615789280,1202217615789279.png
1202217.649121570,1202217649121569.png
1202217.682453860,1202217682453861.png
1202217.715786150,1202217715786153.png
1202217.749118500,1202217749118497.png
1202217.782450790,1202217782450789.png
1202217.815783130,1202217815783132.png
1202217.849115420,1202217849115423.png
1202217.882447720,1202217882447715.png
1202217.915780010,1202217915780007.png
1202217.949112350,1202217949112351.png
1202217.982444640,1202217982444642.png
1202218.015776930,1202218015776934.png
1202218.049109280,1202218049109278.png
1202218.082441570,1202218082441569.png
1202218.115773860,1202218115773861.png
1202218.149106150,1202218149106153.png
1202218.182438500,1202218182438496.png
1202218.215770790,1202218215770788.png
1202218.249103080,1202218249103080.png
1202218.282435420,1202218282435423.png
1202218.315767720,1202218315767715.png
1202218.349100010,1202218349100007.png
1202218.382432350,1202218382432351.png
1202218.415764640,1202218415764643.png
1202218.449096930,1202218449096934.png
1202218.482429280,1202218482429278.png
1202218.515761570,1202218515761569.png
1202218.549093860,1202218549093861.png
1202218.582426150,1202218582426153.png
1202218.615758500,1202218615758496.png
1202218.649090790,1202218649090788.png
1202218.682423080,1202218682423080.png
1202218.715755420,1202218715755423.png
1202218.749087720,1202218749087715.png
1202218.782420010,1202218782420007.png
1202218.815752350,1202218815752352.png
1202218.849084640,1202218849084642.png
1202218.882416930,1202218882416934.png
1202218.915749280,1202218915749278.png
1202218.949081570,1202218949081569.png
1202218.982413860,1202218982413862.png
1202219.015746150,1202219015746154.png
1202219.049078500,1202219049078496.png
1202219.082410790,1202219082410788.png
1202219.115743080,1202219115743080.png
1202219.149075420,1202219149075423.png
1202219.182407720,1202219182407715.png
1202219.215740010,1202219215740007.png
1202219.249072350,1202219249072351.png
1202219.282404640,1202219282404642.png
1202219.315736930,1202219315736934.png
1202219.349069280,1202219349069278.png
1202219.382401570,1202219382401569.png
1202219.415733860,1202219415733861.png
1202219.449066150,1202219449066153.png
1202219.482398500,1202219482398496.png
1202219.515730790,1202219515730788.png
1202219.549063130,1202219549063132.png
1202219.582395420,1202219582395424.png
1202219.615727720,1202219615727716.png
1202219.649060010,1202219649060008.png
1202219.682392350,1202219682392351.png
1202219.715724640,1202219715724642.png
1202219.749056930,1202219749056934.png
1202219.782389280,1202219782389278.png
1202219.815721570,1202219815721569.png
1202219.849053860,1202219849053861.png
1202219.882386150,1202219882386153.png
1202219.915718500,1202219915718496.png
1202219.949050790,1202219949050788.png
1202219.982383080,1202219982383080.png
1202220.015715420,1202220015715423.png
1202220.049047720,1202220049047715.png
1202220.082380010,1202220082380007.png
1202220.115712350,1202220115712351.png
1202220.149044640,1202220149044642.png
1202220.182376930,1202220182376934.png
1202220.215709280,1202220215709278.png
1202220.249041570,1202220249041570.png
1202220.282373860,1202220282373862.png
1202220.315706150,1202220315706153.png
1202220.349038500,1202220349038496.png
1202220.382370790,1202220382370788.png
1202220.415703080,1202220415703080.png
1202220.449035420,1202220449035423.png
1202220.482367720,1202220482367715.png
1202220.515700010,1202220515700007.png
1202220.549032350,1202220549032351.png
1202220.582364640,1202220582364642.png
1202220.615696930,1202220615696934.png
1202220.649029280,1202220649029279.png
1202220.682361570,1202220682361569.png
1202220.715693860,1202220715693861.png
1202220.749026150,1202220749026153.png
1202220.782358500,1202220782358496.png
1202220.815690790,1202220815690788.png
1202220.849023080,1202220849023081.png
1202220.882355420,1202220882355424.png
1202220.915687720,1202220915687715.png
1202220.949020010,1202220949020007.png
1202220.982352350,1202220982352351.png
1202221.015684640,1202221015684642.png
1202221.049016930,1202221049016934.png
1202221.082349280,1202221082349278.png
1202221.115681570,1202221115681569.png
1202221.149013860,1202221149013861.png
1202221.182346150,1202221182346153.png
1202221.215678500,1202221215678496.png
1202221.249010790,1202221249010788.png
1202221.282343130,1202221282343133.png
1202221.315675420,1202221315675423.png
1202221.349007720,1202221349007715.png
1202221.382340010,1202221382340007.png
1202221.415672350,1202221415672351.png
1202221.449004640,1202221449004643.png
1202221.482336930,1202221482336935.png
1202221.515669280,1202221515669278.png
1202221.549001570,1202221549001569.png
1202221.582333860,1202221582333861.png
1202221.615666150,1202221615666153.png
1202221.648998500,1202221648998496.png
1202221.682330790,1202221682330788.png
1202221.715663080,1202221715663080.png
1202221.748995420,1202221748995423.png
1202221.782327720,1202221782327715.png
1202221.815660010,1202221815660007.png
1202221.848992350,1202221848992351.png
1202221.882324640,1202221882324642.png
1202221.915656930,1202221915656934.png
1202221.948989280,1202221948989278.png
1202221.982321570,1202221982321569.png
1202222.015653860,1202222015653861.png
1202222.048986150,1202222048986153.png
1202222.082318500,1202222082318497.png
1202222.115650790,1202222115650789.png
1202222.148983080,1202222148983080.png
1202222.182315420,1202222182315423.png
1202222.215647720,1202222215647715.png
1202222.248980010,1202222248980007.png
1202222.282312350,1202222282312351.png
1202222.315644640,1202222315644642.png
1202222.348976930,1202222348976934.png
1202222.382309280,1202222382309278.png
1202222.415641570,1202222415641569.png
1202222.448973860,1202222448973861.png
1202222.482306150,1202222482306153.png
1202222.515638500,1202222515638496.png
1202222.548970790,1202222548970788.png
1202222.582303080,1202222582303080.png
1202222.615635420,1202222615635423.png
1202222.648967720,1202222648967715.png
1202222.682300010,1202222682300008.png
1202222.715632350,1202222715632351.png
1202222.748964640,1202222748964642.png
1202222.782296930,1202222782296934.png
1202222.815629280,1202222815629278.png
1202222.848961570,1202222848961569.png
1202222.882293860,1202222882293861.png
1202222.915626150,1202222915626153.png
1202222.948958500,1202222948958496.png
1202222.982290790,1202222982290788.png
1202223.015623080,1202223015623080.png
1202223.048955420,1202223048955423.png
1202223.082287720,1202223082287715.png
1202223.115620010,1202223115620007.png
1202223.148952350,1202223148952352.png
1202223.182284640,1202223182284642.png
1202223.215616930,1202223215616934.png
1202223.248949280,1202223248949278.png
1202223.282281570,1202223282281569.png
1202223.315613860,1202223315613862.png
1202223.348946150,1202223348946154.png
1202223.382278500,1202223382278496.png
1202223.415610790,1202223415610788.png
1202223.448943080,1202223448943080.png
1202223.482275420,1202223482275423.png
1202223.515607720,1202223515607715.png
1202223.548940010,1202223548940007.png
1202223.582272350,1202223582272351.png
1202223.615604640,1202223615604642.png
1202223.648936930,1202223648936934.png
1202223.682269280,1202223682269278.png
1202223.715601570,1202223715601569.png
