#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
27224.113116000,-3.108443326e-02,-3.248694685e-02,2.597752680e-01,-6.584054565e-02,6.388777493e+00,7.818265521e+00
27224.123122000,-2.010629553e-02,-6.891111469e-02,2.874381195e-01,1.110311020e-01,6.333710854e+00,7.662941689e+00
27224.133128000,-4.101399208e-02,-8.612883300e-02,3.094184146e-01,2.947860794e-01,6.413168422e+00,7.424419348e+00
27224.143134000,-9.209924758e-02,-9.892169795e-02,3.168553913e-01,4.412812935e-01,6.455216589e+00,7.181707155e+00
27224.153140000,-1.756343528e-01,-1.223952337e-01,2.990241671e-01,6.197989548e-01,6.461351730e+00,6.988674646e+00
27224.163145000,-2.403992851e-01,-1.205616772e-01,2.861219648e-01,7.697358337e-01,6.319495282e+00,6.960842052e+00
27224.173151000,-2.604329336e-01,-9.155402792e-02,2.901205185e-01,6.735188545e-01,6.248118145e+00,7.270442254e+00
27224.183157000,-2.283554783e-01,-5.104045711e-02,2.981592190e-01,5.602431885e-01,6.131400814e+00,7.706635869e+00
27224.193163000,-1.498366736e-01,-1.646456696e-02,3.008609892e-01,4.761468552e-01,6.006603053e+00,8.162432010e+00
27224.203169000,-6.451638087e-02,1.943934778e-03,3.019074363e-01,3.399766357e-01,5.904101294e+00,8.472930038e+00
27224.213175000,1.631471896e-02,1.811581609e-02,3.000339157e-01,2.587234169e-01,5.862502040e+00,8.537423845e+00
27224.223181000,7.046994368e-02,3.484115072e-02,2.856370799e-01,2.961328178e-01,5.880009640e+00,8.371775018e+00
27224.233187000,8.765057938e-02,5.030669808e-02,2.751402361e-01,3.022679596e-01,6.030844344e+00,8.057087137e+00
27224.243193000,6.493565104e-02,6.419495629e-02,2.664133625e-01,2.989759323e-01,6.175244632e+00,7.665036615e+00
27224.253199000,1.495571004e-02,8.044795551e-02,2.578264989e-01,3.333925812e-01,6.351218454e+00,7.298424486e+00
27224.263205000,-5.467872422e-02,8.646636977e-02,2.558423219e-01,3.182791832e-01,6.435614063e+00,7.045387298e+00
27224.273211000,-1.322010457e-01,8.327581393e-02,2.455067713e-01,3.464110527e-01,6.448033984e+00,6.953659447e+00
27224.283217000,-1.805956896e-01,5.280505744e-02,2.292896818e-01,4.730044655e-01,6.373215182e+00,7.066336562e+00
27224.293223000,-1.875405925e-01,6.748899320e-03,2.133920247e-01,5.406406624e-01,6.174197169e+00,7.427561738e+00
27224.303229000,-1.455289829e-01,-4.990452373e-02,2.023179369e-01,5.368997223e-01,6.041618252e+00,7.867346655e+00
27224.313234000,-7.250434329e-02,-9.235405884e-02,1.908828599e-01,6.365583664e-01,5.981463935e+00,8.287379409e+00
27224.323240000,6.737971959e-03,-1.230805517e-01,1.811158312e-01,6.054337448e-01,5.971737491e+00,8.475024964e+00
27224.333246000,6.685889114e-02,-1.374570229e-01,1.874178170e-01,3.223193985e-01,6.132448277e+00,8.399158699e+00
27224.343252000,9.818473325e-02,-1.443507679e-01,1.922341842e-01,2.075473564e-01,6.290166312e+00,8.117840004e+00
27224.353258000,9.835662483e-02,-1.139568870e-01,1.776706933e-01,2.445078445e-01,6.406584367e+00,7.800309009e+00
27224.363264000,5.841763216e-02,-7.790851740e-02,1.482986028e-01,3.245639626e-01,6.457760428e+00,7.413795078e+00
27224.373270000,2.420953091e-03,-7.331456339e-02,9.402237703e-02,4.131494240e-01,6.535422344e+00,7.209390112e+00
27224.383276000,-6.309847446e-02,-1.093898759e-01,2.448898025e-02,4.219780426e-01,6.489333962e+00,7.192181787e+00
27224.393282000,-1.192827840e-01,-1.655976938e-01,-3.267510923e-02,2.195183647e-01,6.482300995e+00,7.311891870e+00
27224.403288000,-1.526538664e-01,-2.112393446e-01,-6.269734220e-02,-6.838438492e-02,6.429927834e+00,7.444620425e+00
27224.413294000,-1.532491662e-01,-2.479322156e-01,-6.210769098e-02,-3.155857063e-01,6.469881074e+00,7.630171053e+00
27224.423300000,-1.300863138e-01,-2.794915910e-01,-4.088447380e-02,-4.701613510e-01,6.452223837e+00,7.880215489e+00
27224.433306000,-9.404892393e-02,-3.027571938e-01,-1.730940782e-02,-5.518634827e-01,6.294954715e+00,8.061276990e+00
27224.443312000,-5.189184612e-02,-3.286473441e-01,7.207096692e-03,-6.075286713e-01,6.197989548e+00,8.160337083e+00
27224.453318000,-1.847916858e-02,-3.476452001e-01,2.342239522e-02,-6.290764862e-01,6.144568923e+00,8.182932362e+00
27224.463324000,-5.965817424e-03,-3.639947426e-01,2.536475092e-02,-6.319196007e-01,6.059425127e+00,8.079981690e+00
27224.473329000,-9.253523989e-03,-3.793581277e-01,1.984407028e-02,-6.462848106e-01,6.091447574e+00,7.957877406e+00
27224.483335375,-3.010723303e-02,-4.005287612e-01,7.028793864e-03,-6.489782875e-01,6.127959149e+00,7.835623483e+00
27224.493341375,-5.146925501e-02,-4.111336913e-01,-3.039660072e-03,-6.575076309e-01,6.102969669e+00,7.772925327e+00
27224.503347375,-5.783200137e-02,-4.094511108e-01,-2.377290443e-03,-7.363666481e-01,6.094141051e+00,7.801955022e+00
27224.513353375,-4.729366286e-02,-4.051118551e-01,-2.726936429e-04,-8.355763794e-01,6.110451550e+00,7.877073100e+00
27224.523359375,-2.643944823e-02,-3.910355578e-01,8.406690902e-04,-8.710404915e-01,6.041169339e+00,7.925705321e+00
27224.533365375,2.019273686e-03,-3.736278947e-01,-1.003090085e-03,-9.178770615e-01,5.994183131e+00,7.944410021e+00
27224.543371375,4.529584374e-02,-3.567079781e-01,-2.321081721e-03,-9.715969612e-01,5.983409224e+00,8.018929548e+00
27224.553377375,8.973583660e-02,-3.503492494e-01,-7.186771679e-03,-9.888052856e-01,5.935974104e+00,8.040926276e+00
27224.563383375,1.220577670e-01,-3.484821880e-01,-1.348828418e-02,-1.031302365e+00,5.888090070e+00,7.941566907e+00
27224.573389375,1.241589163e-01,-3.644811297e-01,-2.447862034e-02,-9.973346291e-01,5.891831010e+00,7.740304330e+00
27224.583395375,1.118761791e-01,-3.764986625e-01,-4.268290334e-02,-8.821136742e-01,5.867888994e+00,7.534253349e+00
27224.593401375,1.138890786e-01,-3.921437716e-01,-6.461345595e-02,-7.683890953e-01,5.842899514e+00,7.522431979e+00
27224.603407375,1.190315844e-01,-4.084587287e-01,-9.347913919e-02,-7.076362282e-01,5.818957497e+00,7.589619263e+00
27224.613413375,1.354178635e-01,-4.274922968e-01,-1.260736877e-01,-6.878840645e-01,5.783792661e+00,7.573159126e+00
27224.623419375,1.717300497e-01,-4.267352515e-01,-1.489153840e-01,-7.375637489e-01,5.821650974e+00,7.575702966e+00
27224.633425375,2.020763881e-01,-3.956630541e-01,-1.583005680e-01,-8.385691315e-01,5.937171204e+00,7.561038480e+00
27224.643431375,1.978892763e-01,-3.544036603e-01,-1.538412641e-01,-9.319429962e-01,6.112696114e+00,7.277924134e+00
27224.653437375,1.712158330e-01,-3.068337132e-01,-1.579382868e-01,-9.410708900e-01,6.208015267e+00,6.971765597e+00
27224.663443375,1.150198566e-01,-2.493750654e-01,-1.682017797e-01,-7.990648041e-01,6.336105056e+00,6.791452284e+00
27224.673449375,5.050010195e-02,-2.020352926e-01,-1.772060616e-01,-7.568669998e-01,6.410624583e+00,6.659023005e+00
27224.683454375,-8.966596161e-03,-1.657262592e-01,-1.840218044e-01,-8.402151451e-01,6.439654278e+00,6.685808136e+00
27224.693460375,-5.824356680e-02,-1.410607656e-01,-1.905183542e-01,-9.159317726e-01,6.400598863e+00,6.803273655e+00
27224.703466375,-9.861560715e-02,-1.300871610e-01,-1.960164786e-01,-1.004666872e+00,6.320692383e+00,6.976703638e+00
27224.713472375,-1.081776704e-01,-1.299613330e-01,-2.013463302e-01,-1.100135663e+00,6.221632289e+00,7.211784313e+00
27224.723478375,-9.210936621e-02,-1.393996396e-01,-2.075781346e-01,-1.162684181e+00,6.078728378e+00,7.496245398e+00
27224.733484375,-5.444294419e-02,-1.459427433e-01,-2.027683852e-01,-1.288679044e+00,6.046705930e+00,7.723844193e+00
27224.743490375,-1.138523372e-02,-1.452052722e-01,-1.898627923e-01,-1.404797824e+00,6.076483813e+00,7.838167323e+00
27224.753496375,4.862007328e-02,-1.347694258e-01,-1.751513823e-01,-1.433228969e+00,6.067206282e+00,7.875726361e+00
27224.763502375,1.166170732e-01,-1.306075890e-01,-1.630808253e-01,-1.412578979e+00,6.094141051e+00,7.939621618e+00
27224.773508375,1.678564278e-01,-1.315496337e-01,-1.551075149e-01,-1.427243465e+00,6.140379070e+00,7.877821288e+00
27224.783514375,1.907039598e-01,-1.371967156e-01,-1.504251660e-01,-1.426794552e+00,6.211307294e+00,7.629572503e+00
27224.793520375,1.847834699e-01,-1.352080019e-01,-1.433615101e-01,-1.416768832e+00,6.346130775e+00,7.318027012e+00
27224.803526375,1.669165277e-01,-1.264418678e-01,-1.312557114e-01,-1.368136611e+00,6.433968049e+00,7.027131510e+00
27224.813532375,1.350054670e-01,-1.293863342e-01,-1.249486953e-01,-1.272218907e+00,6.637774465e+00,6.948422131e+00
27224.823538375,8.738697819e-02,-1.400178710e-01,-1.279286669e-01,-1.150862811e+00,6.756287447e+00,6.827066034e+00
27224.833544375,3.500414375e-02,-1.543962614e-01,-1.376891926e-01,-1.012896940e+00,6.780977652e+00,6.735787096e+00
27224.843550375,6.665823586e-04,-1.661319010e-01,-1.520113324e-01,-8.692448402e-01,6.786364606e+00,6.788010619e+00
27224.853556375,-2.559350653e-02,-1.669253902e-01,-1.641281279e-01,-8.105868996e-01,6.747309191e+00,6.865672536e+00
27224.863562375,-3.547131700e-02,-1.565495579e-01,-1.768474901e-01,-8.080430603e-01,6.676979517e+00,6.982689142e+00
27224.873568375,-3.209337831e-02,-1.389704853e-01,-1.906816422e-01,-8.066963219e-01,6.586299129e+00,7.082647061e+00
27224.883574375,-2.431864176e-02,-1.252728897e-01,-2.064988214e-01,-8.441057228e-01,6.526893001e+00,7.146392680e+00
27224.893580375,-1.884541156e-02,-1.208333699e-01,-2.272021989e-01,-8.749310692e-01,6.440402466e+00,7.158962239e+00
27224.903586375,-1.542801983e-02,-1.337646995e-01,-2.512824013e-01,-8.818143990e-01,6.385485465e+00,7.165845569e+00
27224.913592375,-1.041352976e-02,-1.432567789e-01,-2.683106818e-01,-9.621697922e-01,6.354510481e+00,7.166444119e+00
27224.923598375,-5.940786265e-03,-1.537736269e-01,-2.711929323e-01,-1.082029513e+00,6.403142702e+00,7.112424944e+00
27224.933604375,-5.492145452e-03,-1.446749653e-01,-2.667044020e-01,-1.179892506e+00,6.459107166e+00,7.058256132e+00
27224.943610375,-2.746314955e-03,-1.316983242e-01,-2.492976410e-01,-1.278054774e+00,6.471377450e+00,6.985083344e+00
27224.953616375,-5.183885859e-03,-1.138919949e-01,-2.273776562e-01,-1.361402919e+00,6.536170532e+00,6.943334452e+00
27224.963621375,-1.474066817e-02,-1.135467798e-01,-2.143021037e-01,-1.329829385e+00,6.554127045e+00,6.903680487e+00
27224.973627375,-3.822405080e-02,-1.217263764e-01,-2.211795845e-01,-1.168071135e+00,6.452972025e+00,6.838887405e+00
27224.983633375,-6.353823006e-02,-1.393300591e-01,-2.409466057e-01,-1.022922659e+00,6.374561920e+00,6.823923644e+00
27224.993639375,-8.145951780e-02,-1.580747874e-01,-2.640479433e-01,-9.982324547e-01,6.321889484e+00,6.901735198e+00
27225.003645375,-8.359119977e-02,-1.709362921e-01,-2.874574611e-01,-1.072602344e+00,6.277447115e+00,7.026532960e+00
27225.013651375,-7.060223623e-02,-1.837122200e-01,-3.043416894e-01,-1.138742165e+00,6.256797126e+00,7.157465863e+00
27225.023657375,-6.505007884e-02,-1.910098403e-01,-3.165802190e-01,-1.147720421e+00,6.313060865e+00,7.233182491e+00
27225.033663375,-6.364072021e-02,-1.927936604e-01,-3.255095113e-01,-1.130811372e+00,6.334309405e+00,7.188440847e+00
27225.043669375,-5.153034549e-02,-1.908993399e-01,-3.293962613e-01,-1.164030920e+00,6.390273869e+00,7.200411855e+00
27225.053675375,-3.224375933e-02,-1.903918892e-01,-3.307462045e-01,-1.216404081e+00,6.440402466e+00,7.299471949e+00
27225.063681375,-7.648596755e-03,-1.796547893e-01,-3.300184143e-01,-1.212962416e+00,6.441599567e+00,7.326107442e+00
27225.073687375,-1.793949092e-03,-1.685888888e-01,-3.243438512e-01,-1.185878010e+00,6.494870554e+00,7.274931382e+00
27225.083693375,-1.413872063e-03,-1.634098758e-01,-3.179679449e-01,-1.286434480e+00,6.573280658e+00,7.148188332e+00
27225.093699375,-1.250805152e-02,-1.677726502e-01,-3.236733558e-01,-1.237054070e+00,6.615628100e+00,7.091625317e+00
27225.103705375,-3.164564228e-02,-1.810919972e-01,-3.413324850e-01,-1.026364324e+00,6.540360385e+00,7.038952881e+00
27225.113711375,-4.695442686e-02,-2.116102651e-01,-3.706440435e-01,-8.734346931e-01,6.462698469e+00,7.060500696e+00
27225.123717375,-5.886978670e-02,-2.406127310e-01,-4.033009025e-01,-8.653542625e-01,6.452822387e+00,7.142951015e+00
27225.133723375,-6.128386957e-02,-2.499422639e-01,-4.232605999e-01,-9.130886581e-01,6.422445953e+00,7.159111877e+00
27225.143729375,-4.850542061e-02,-2.515823134e-01,-4.320652761e-01,-9.506476967e-01,6.393116983e+00,7.201459319e+00
27225.153735375,-4.320512693e-02,-2.336637723e-01,-4.358968034e-01,-9.742904381e-01,6.448931809e+00,7.261015085e+00
27225.163741375,-5.141690324e-02,-2.027811175e-01,-4.392523851e-01,-1.036689319e+00,6.392668070e+00,7.140257539e+00
27225.173747375,-6.143820992e-02,-1.618816322e-01,-4.379898459e-01,-1.078138935e+00,6.406734005e+00,7.123647765e+00
27225.183753375,-6.392042505e-02,-1.291242171e-01,-4.322883257e-01,-1.186326923e+00,6.391321332e+00,7.180061141e+00
27225.193759375,-5.877115717e-02,-1.013953450e-01,-4.222974175e-01,-1.380107619e+00,6.394463721e+00,7.325658530e+00
27225.203765375,-4.139784878e-02,-9.208229246e-02,-4.172884198e-01,-1.473631122e+00,6.366182214e+00,7.435342893e+00
27225.213771375,-2.598779778e-02,-1.015274297e-01,-4.232526777e-01,-1.454028596e+00,6.272808350e+00,7.516296837e+00
27225.223777375,-1.371371270e-02,-1.304167456e-01,-4.389854639e-01,-1.442057587e+00,6.249913796e+00,7.583783396e+00
27225.233783375,-5.247558723e-03,-1.826399060e-01,-4.548619619e-01,-1.464952141e+00,6.315754342e+00,7.610867802e+00
27225.243789375,1.881747682e-03,-2.464039939e-01,-4.742793635e-01,-1.483357566e+00,6.351667367e+00,7.604882298e+00
27225.253795375,-3.238332531e-03,-3.058751352e-01,-4.979791596e-01,-1.443853239e+00,6.407182918e+00,7.597849331e+00
27225.263801375,-4.768803459e-03,-3.417138131e-01,-5.148674726e-01,-1.440710849e+00,6.465840858e+00,7.550713486e+00
27225.273807375,-7.507508815e-03,-3.581516370e-01,-5.195830833e-01,-1.484853942e+00,6.534075606e+00,7.542633055e+00
27225.283813375,4.064408261e-03,-3.579075361e-01,-5.274625089e-01,-1.435772808e+00,6.596773762e+00,7.589020712e+00
27225.293819375,2.424895227e-02,-3.612257077e-01,-5.387977753e-01,-1.293168172e+00,6.612186435e+00,7.739406504e+00
27225.303825375,4.262730542e-02,-3.739527754e-01,-5.598207700e-01,-1.115847611e+00,6.643161419e+00,7.864054628e+00
27225.313831375,5.504908017e-02,-3.908528786e-01,-5.886884511e-01,-9.656114571e-01,6.655282065e+00,7.916427789e+00
27225.323837375,5.089623116e-02,-4.084026043e-01,-6.250114519e-01,-9.000701866e-01,6.751199769e+00,7.880664402e+00
27225.333843375,1.935886300e-02,-4.101574136e-01,-6.548613049e-01,-8.493430389e-01,6.774393597e+00,7.745990559e+00
27225.343849375,-2.335432914e-02,-3.878947072e-01,-6.716217202e-01,-7.713818474e-01,6.813897925e+00,7.578695718e+00
27225.353855375,-5.506273633e-02,-3.575592803e-01,-6.708234572e-01,-7.354688225e-01,6.840234143e+00,7.582287020e+00
27225.363861375,-4.968862130e-02,-3.431393529e-01,-6.705015026e-01,-7.667430817e-01,6.838139217e+00,7.818415159e+00
27225.373867375,-2.407437216e-02,-3.631354155e-01,-6.732169526e-01,-8.276455864e-01,6.803124017e+00,8.055441123e+00
27225.383873375,3.037159583e-03,-4.095262265e-01,-6.789983655e-01,-9.063549660e-01,6.808660609e+00,8.089558497e+00
27225.393879375,1.555356520e-02,-4.819465430e-01,-6.822340900e-01,-1.010652376e+00,6.897395708e+00,7.994388981e+00
27225.403885375,2.888230963e-03,-5.569624506e-01,-6.803700442e-01,-1.128267532e+00,7.030273900e+00,7.732972087e+00
27225.413891375,-6.037277830e-02,-6.153505325e-01,-6.629501667e-01,-1.197849018e+00,7.177666940e+00,7.314286072e+00
27225.423897375,-1.685835128e-01,-6.443203392e-01,-6.313781028e-01,-1.187673661e+00,7.262661098e+00,6.821230167e+00
27225.433903375,-2.909792511e-01,-6.354027170e-01,-5.945228182e-01,-1.051952354e+00,7.305008540e+00,6.537666908e+00
27225.443909375,-4.104079317e-01,-5.931771795e-01,-5.647781206e-01,-7.170633972e-01,7.241562196e+00,6.514622717e+00
27225.453915375,-5.073098378e-01,-5.324618129e-01,-5.502180832e-01,-3.170820824e-01,7.083844162e+00,6.667851624e+00
27225.463921375,-5.641974766e-01,-4.750323556e-01,-5.647484158e-01,1.089361755e-01,6.819135241e+00,7.009474273e+00
27225.473927375,-5.529820030e-01,-4.262257761e-01,-6.092950638e-01,5.050269127e-01,6.454618038e+00,7.529315308e+00
27225.483933375,-4.558467642e-01,-3.965862752e-01,-6.706100143e-01,7.217021629e-01,6.073042149e+00,8.191461705e+00
27225.493939375,-2.939710814e-01,-3.812150079e-01,-7.440348706e-01,7.574655502e-01,5.776161143e+00,8.812607398e+00
27225.503945375,-1.177370197e-01,-3.806748426e-01,-8.141918567e-01,6.402993065e-01,5.598242032e+00,9.050980101e+00
27225.513951375,2.611877280e-02,-3.728980733e-01,-8.706244796e-01,4.329015877e-01,5.607220288e+00,8.820089278e+00
27225.523957375,1.014679117e-01,-3.683768943e-01,-9.176551543e-01,2.289455338e-01,5.714809725e+00,8.232163133e+00
27225.533963375,1.122781669e-01,-3.565550164e-01,-9.374669897e-01,1.316810913e-02,5.937620117e+00,7.528417483e+00
27225.543969375,8.380138166e-02,-3.391583097e-01,-9.330024871e-01,-1.424549988e-01,6.205172153e+00,6.968473569e+00
27225.553975375,3.066869819e-02,-3.269976159e-01,-9.106187797e-01,-1.761234596e-01,6.416011536e+00,6.644657795e+00
27225.563981375,-4.943087640e-02,-3.150400407e-01,-8.879481352e-01,-1.909375824e-01,6.496815842e+00,6.448482896e+00
27225.573987375,-1.282298871e-01,-3.076352550e-01,-8.580517693e-01,-2.536357384e-01,6.507889025e+00,6.378302860e+00
27225.583993375,-1.793659805e-01,-3.176502263e-01,-8.354206541e-01,-3.113958534e-01,6.469731436e+00,6.583007102e+00
27225.593999375,-1.951236729e-01,-3.429941957e-01,-8.279415332e-01,-2.965817307e-01,6.353612656e+00,6.937797861e+00
27225.604005375,-1.878378269e-01,-3.804374153e-01,-8.354893918e-01,-2.708440628e-01,6.213851134e+00,7.229142275e+00
27225.614011375,-1.634291038e-01,-3.983591579e-01,-8.543553544e-01,-1.859995415e-01,6.055833824e+00,7.378480604e+00
27225.624017375,-1.354098636e-01,-3.819396008e-01,-8.635308256e-01,-1.702875931e-01,5.954229891e+00,7.417386381e+00
27225.634023375,-9.889196956e-02,-3.485532717e-01,-8.571928003e-01,-2.784755806e-01,5.902156005e+00,7.378929517e+00
27225.644029375,-6.320751745e-02,-2.934560338e-01,-8.377603305e-01,-4.077624702e-01,5.935974104e+00,7.347804895e+00
27225.654035375,-3.606287925e-02,-2.327031511e-01,-8.018103458e-01,-5.431845016e-01,5.986252338e+00,7.254580668e+00
27225.664041375,-1.930790417e-02,-1.649535865e-01,-7.469473429e-01,-7.284358551e-01,6.033088908e+00,7.062445985e+00
27225.674047375,-3.701252337e-03,-1.152550627e-01,-6.989259570e-01,-7.624035912e-01,6.152499716e+00,6.968174294e+00
27225.684053375,2.148948186e-02,-1.032941058e-01,-6.697912054e-01,-6.400000313e-01,6.194847158e+00,7.060650333e+00
27225.694059375,4.181157639e-02,-1.258701440e-01,-6.598167256e-01,-5.774515129e-01,6.132298640e+00,7.124545590e+00
27225.704065375,6.889703768e-02,-1.810630471e-01,-6.660858437e-01,-5.719149216e-01,6.055684187e+00,7.174973463e+00
27225.714071375,8.694660162e-02,-2.499606133e-01,-6.836165357e-01,-5.544073219e-01,5.994183131e+00,7.197868016e+00
27225.724077375,1.128488067e-01,-3.210454530e-01,-6.978068567e-01,-6.934206558e-01,5.916670853e+00,7.209689387e+00
27225.734083375,1.602272654e-01,-3.730226506e-01,-7.077087928e-01,-8.462006493e-01,5.863100591e+00,7.325209617e+00
27225.744089375,2.242050245e-01,-3.992595718e-01,-7.004143715e-01,-9.991302803e-01,5.867739356e+00,7.437138544e+00
27225.754095375,2.938529726e-01,-4.183391010e-01,-6.832893931e-01,-1.166874034e+00,5.919513967e+00,7.453299406e+00
27225.764101375,3.435921176e-01,-4.266686615e-01,-6.586027411e-01,-1.183334171e+00,6.055235274e+00,7.380425893e+00
27225.774107375,3.458708582e-01,-4.208094715e-01,-6.274203464e-01,-1.095646535e+00,6.238690976e+00,7.028178973e+00
27225.784113375,3.138236089e-01,-3.973737709e-01,-5.955046559e-01,-9.105448189e-01,6.523750611e+00,6.668899087e+00
27225.794119375,2.397783962e-01,-3.760248822e-01,-5.784889949e-01,-6.380547424e-01,6.753444333e+00,6.444293044e+00
27225.804125375,1.370643986e-01,-3.527890730e-01,-5.729354383e-01,-3.800795135e-01,6.783222216e+00,6.284031170e+00
27225.814131375,4.022504074e-02,-3.205204303e-01,-5.622307145e-01,-2.765302917e-01,6.761375126e+00,6.286126096e+00
27225.824137375,-3.407463056e-02,-2.743653469e-01,-5.376070986e-01,-2.724900764e-01,6.795342862e+00,6.591237170e+00
27225.834143375,-7.577927909e-02,-2.193759648e-01,-5.065150909e-01,-2.724900764e-01,6.623259618e+00,6.912658743e+00
27225.844149375,-7.355554148e-02,-1.600700918e-01,-4.813448016e-01,-2.118868469e-01,6.397007561e+00,7.317278824e+00
27225.854155375,-4.141833748e-02,-1.189725885e-01,-4.645048238e-01,-2.196680023e-01,6.176591370e+00,7.718307602e+00
27225.864161375,1.006610495e-02,-9.648423468e-02,-4.551854729e-01,-3.516483688e-01,6.043713178e+00,7.970596602e+00
27225.874167375,6.019016269e-02,-8.200486365e-02,-4.467577008e-01,-5.401917496e-01,6.058676939e+00,8.108113560e+00
27225.884173375,1.060495042e-01,-6.650941311e-02,-4.411334572e-01,-7.064391273e-01,6.092195762e+00,8.128763549e+00
27225.894179375,1.497857786e-01,-6.779832907e-02,-4.292850096e-01,-8.815151237e-01,6.142922910e+00,8.151658102e+00
27225.904185375,1.701809928e-01,-8.230718907e-02,-4.313579226e-01,-1.028309613e+00,6.300341669e+00,8.125022609e+00
27225.914191375,1.521160773e-01,-1.093014763e-01,-4.522817352e-01,-9.732429749e-01,6.438906090e+00,7.983465436e+00
27225.924197375,1.029437497e-01,-1.287466741e-01,-4.830946277e-01,-8.463502869e-01,6.553678132e+00,7.773972791e+00
27225.934203375,3.319767299e-02,-1.290755838e-01,-5.103908949e-01,-6.590040070e-01,6.638971566e+00,7.610718165e+00
27225.944210375,-1.810306347e-02,-9.438680518e-02,-5.400181512e-01,-4.510077377e-01,6.549488279e+00,7.626579751e+00
27225.954216375,-2.321509557e-02,-3.464256310e-02,-5.758072667e-01,-3.529951073e-01,6.431274572e+00,7.901464029e+00
27225.964222375,2.071019480e-02,1.250617701e-02,-5.992911287e-01,-5.692214447e-01,6.399701038e+00,8.345588437e+00
27225.974228375,3.961327459e-02,4.483234398e-02,-5.984023356e-01,-1.146822595e+00,6.378751773e+00,8.488641986e+00
27225.984234375,4.298058534e-03,7.390132155e-02,-5.690458787e-01,-1.809567542e+00,6.475716940e+00,8.069806333e+00
27225.994240375,-6.914952196e-02,7.590061928e-02,-5.219158684e-01,-2.142511211e+00,6.756885998e+00,7.728183684e+00
27226.004246375,-1.477274815e-01,5.222847320e-02,-4.791866980e-01,-2.012027220e+00,6.864176160e+00,7.629722141e+00
27226.014252375,-1.825132943e-01,-1.578606690e-02,-4.540007768e-01,-1.749413226e+00,6.596025574e+00,7.845798840e+00
27226.024258375,-1.414756805e-01,-1.221450482e-01,-4.665546185e-01,-1.523909357e+00,6.084264969e+00,8.352172491e+00
27226.034264375,-1.285675772e-02,-2.388983241e-01,-5.065934056e-01,-1.449838743e+00,5.523423230e+00,8.989030133e+00
27226.044270375,1.701828509e-01,-3.416818441e-01,-5.452690083e-01,-1.605461851e+00,5.181800581e+00,9.442880985e+00
27226.054276375,3.608448370e-01,-3.939080569e-01,-5.602042666e-01,-1.920748282e+00,4.943577515e+00,9.381379930e+00
27226.064282375,4.947171810e-01,-3.915667677e-01,-5.645776508e-01,-2.074575739e+00,5.175216526e+00,8.910470391e+00
27226.074288375,5.248479526e-01,-3.436914277e-01,-5.400354533e-01,-2.091484788e+00,5.699995602e+00,8.042273014e+00
27226.084294375,4.561625994e-01,-2.780014480e-01,-4.928397785e-01,-2.043451117e+00,6.213701496e+00,7.051372802e+00
27226.094300375,3.088175208e-01,-2.246820629e-01,-4.475260625e-01,-1.833958472e+00,6.567295154e+00,6.290615224e+00
27226.104306375,1.051183607e-01,-2.043205140e-01,-4.082724781e-01,-1.718587879e+00,6.787711344e+00,5.860706389e+00
27226.114312375,-1.002344730e-01,-2.157536815e-01,-3.603164080e-01,-1.840692164e+00,6.837540666e+00,5.740098480e+00
27226.124318375,-2.536324169e-01,-2.560255913e-01,-3.081115758e-01,-2.064250744e+00,6.717531308e+00,6.126163498e+00
27226.134324375,-3.321462659e-01,-3.018644953e-01,-2.583305891e-01,-2.245910795e+00,6.439803915e+00,6.789955908e+00
27226.144330375,-3.315761017e-01,-3.490065787e-01,-2.080639816e-01,-2.362777763e+00,6.133645378e+00,7.482628376e+00
27226.154336375,-2.741166797e-01,-3.891560665e-01,-1.764141737e-01,-2.229001746e+00,5.828534304e+00,8.129362099e+00
27226.164342375,-1.851363158e-01,-4.213963915e-01,-1.596340798e-01,-1.917306617e+00,5.587318487e+00,8.517073131e+00
27226.174348375,-7.324066035e-02,-4.486266628e-01,-1.464976838e-01,-1.696441514e+00,5.429301177e+00,8.719832084e+00
27226.184354375,3.471835585e-02,-4.611823719e-01,-1.402375020e-01,-1.478419525e+00,5.388001199e+00,8.742427362e+00
27226.194360375,1.165448324e-01,-4.540141473e-01,-1.303265793e-01,-1.270572894e+00,5.507561644e+00,8.528445589e+00
27226.204366375,1.565416103e-01,-4.230148614e-01,-1.226441760e-01,-1.205630173e+00,5.685181480e+00,8.097040377e+00
27226.214372375,1.474761566e-01,-3.819487185e-01,-1.172477259e-01,-1.136946513e+00,5.820603511e+00,7.606528312e+00
27226.224378375,9.791873642e-02,-3.422360258e-01,-1.186193346e-01,-1.147720421e+00,5.948543662e+00,7.175871288e+00
27226.234384375,4.074207715e-02,-3.076367995e-01,-1.218269198e-01,-1.343296769e+00,5.951237139e+00,6.925677215e+00
27226.244390375,8.762140319e-04,-2.829733334e-01,-1.251284749e-01,-1.607107864e+00,5.828384666e+00,7.022043832e+00
27226.254396375,-2.134803956e-03,-2.696495853e-01,-1.339992387e-01,-1.769763940e+00,5.596596018e+00,7.304858903e+00
27226.264402375,2.593643012e-02,-2.782706839e-01,-1.426447210e-01,-1.843535278e+00,5.411494302e+00,7.649623942e+00
