#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
131884.270376125,2.023620442e-02,-2.872500317e-01,-2.822593548e-01,4.339490509e-01,6.405237629e+00,7.152078909e+00
131884.280383125,3.082451055e-02,-2.750205909e-01,-2.429787283e-01,8.319850769e-02,6.371718806e+00,7.283460725e+00
131884.290390125,3.349622445e-02,-2.686661864e-01,-1.937907694e-01,-1.334767426e-01,6.298097105e+00,7.295880647e+00
131884.300396125,2.471915083e-02,-2.688359670e-01,-1.482966156e-01,-2.310404602e-01,6.235548586e+00,7.222857496e+00
131884.310403125,5.277845640e-03,-2.747066156e-01,-1.062327847e-01,-2.298433594e-01,6.212803671e+00,7.138461887e+00
131884.320410125,-1.638565866e-02,-2.946418833e-01,-8.410423360e-02,-1.227028351e-01,6.216394973e+00,7.041646358e+00
131884.330416125,-2.801863041e-02,-3.249656517e-01,-8.153797406e-02,7.900865479e-02,6.256946764e+00,7.060351058e+00
131884.340423125,-2.541826342e-02,-3.554928438e-01,-1.028581339e-01,3.205237473e-01,6.325181511e+00,7.139060438e+00
131884.350430125,-1.097015833e-02,-3.810719754e-01,-1.403529913e-01,5.600935509e-01,6.320243470e+00,7.211036125e+00
131884.360437125,1.308127342e-02,-3.954565854e-01,-1.835189435e-01,7.302315063e-01,6.373963370e+00,7.311891870e+00
131884.370443125,4.088482998e-02,-3.979157028e-01,-2.347451789e-01,8.328829025e-01,6.428730733e+00,7.343315767e+00
131884.380450125,5.795721595e-02,-3.923413340e-01,-2.758716364e-01,8.259995728e-01,6.472873826e+00,7.295731009e+00
131884.390457125,5.019170360e-02,-3.699628848e-01,-3.042619582e-01,7.112275307e-01,6.557568710e+00,7.136666236e+00
131884.400463125,1.876399289e-02,-3.379233123e-01,-3.161448743e-01,5.949591125e-01,6.593930647e+00,6.906972514e+00
131884.410470125,-9.808974465e-03,-3.141737267e-01,-3.137138039e-01,4.438251328e-01,6.639719754e+00,6.819284879e+00
131884.420477125,-3.195317237e-02,-2.897464763e-01,-2.992849769e-01,2.883516624e-01,6.676231329e+00,6.879588833e+00
131884.430484125,-3.744378734e-02,-2.695292771e-01,-2.749723664e-01,1.725321571e-01,6.656179890e+00,7.013514488e+00
131884.440489542,-4.164519556e-02,-2.509574576e-01,-2.578598220e-01,1.451484756e-01,6.649895111e+00,7.130231819e+00
131884.450496542,-5.259521903e-02,-2.288711813e-01,-2.531640267e-01,2.247556808e-01,6.641665043e+00,7.099705748e+00
131884.460503542,-7.109470663e-02,-2.073803875e-01,-2.687359955e-01,3.800795135e-01,6.618471214e+00,7.015908690e+00
131884.470509542,-8.886738330e-02,-1.823205145e-01,-3.047359055e-01,5.187935722e-01,6.659621555e+00,6.991517760e+00
131884.480516542,-1.089590523e-01,-1.747685772e-01,-3.441131091e-01,5.600935509e-01,6.675483141e+00,6.975057624e+00
131884.490523542,-1.281409876e-01,-1.886615532e-01,-3.685728938e-01,4.650736725e-01,6.673687490e+00,7.000944930e+00
131884.500530542,-1.312899133e-01,-2.107078870e-01,-3.843320744e-01,3.215712105e-01,6.672490389e+00,7.092672781e+00
131884.510536542,-1.274837131e-01,-2.362961665e-01,-3.954062530e-01,2.246060432e-01,6.704961749e+00,7.221810033e+00
131884.520543542,-1.155775250e-01,-2.593062204e-01,-3.975632669e-01,2.050035172e-01,6.695833855e+00,7.337629538e+00
131884.530550542,-1.054955549e-01,-2.714906305e-01,-3.957730959e-01,2.211643784e-01,6.727557027e+00,7.437587457e+00
131884.540556542,-7.899893506e-02,-2.961955432e-01,-3.944630228e-01,2.421136429e-01,6.731297968e+00,7.527818932e+00
131884.550563542,-3.803799700e-02,-3.217768202e-01,-3.876892709e-01,2.524386375e-01,6.741323687e+00,7.706486231e+00
131884.560570542,7.899415426e-05,-3.548571332e-01,-3.847430829e-01,2.935889786e-01,6.727257752e+00,7.775319529e+00
131884.570577542,3.948506972e-02,-3.937316902e-01,-3.786992827e-01,3.703530693e-01,6.708253777e+00,7.778162643e+00
131884.580583542,7.917508369e-02,-4.332614608e-01,-3.702522712e-01,4.948515556e-01,6.748057379e+00,7.819462622e+00
131884.590590542,1.122596949e-01,-4.700945486e-01,-3.746198019e-01,7.007528984e-01,6.769455556e+00,7.809586540e+00
131884.600597542,1.396955143e-01,-5.133344338e-01,-4.022943002e-01,1.000327381e+00,6.777236712e+00,7.721300354e+00
131884.610603542,1.542283660e-01,-5.540032488e-01,-4.535834484e-01,1.294514910e+00,6.807164233e+00,7.602338459e+00
131884.620610542,1.512847922e-01,-6.000943291e-01,-5.171063439e-01,1.448043092e+00,6.939443874e+00,7.461529474e+00
131884.630617542,1.367732939e-01,-6.395507653e-01,-5.782539735e-01,1.454477509e+00,7.081749236e+00,7.322366502e+00
131884.640624542,1.190541366e-01,-6.665189481e-01,-6.230603119e-01,1.354070676e+00,7.218966918e+00,7.226299161e+00
131884.650630542,1.065817836e-01,-6.784366340e-01,-6.488651918e-01,1.166275484e+00,7.385214296e+00,7.279719785e+00
131884.660637542,9.941781571e-02,-6.722127254e-01,-6.592974452e-01,9.503484215e-01,7.559841380e+00,7.300519412e+00
131884.670644542,8.263881562e-02,-6.504807868e-01,-6.567305501e-01,7.921814743e-01,7.611017440e+00,7.228094812e+00
131884.680650542,5.968139797e-02,-6.183825431e-01,-6.498109561e-01,7.396586754e-01,7.609521064e+00,7.114819146e+00
131884.690657542,2.491039808e-02,-5.823689704e-01,-6.425030507e-01,7.441478035e-01,7.627776852e+00,6.974459074e+00
131884.700664542,-2.053395283e-02,-5.603027118e-01,-6.360494668e-01,7.160159340e-01,7.621492072e+00,6.823025819e+00
131884.710671542,-7.165263209e-02,-5.516407351e-01,-6.147139433e-01,6.658873367e-01,7.558644279e+00,6.685209586e+00
131884.720677542,-1.231087063e-01,-5.577963933e-01,-5.762310693e-01,6.308721375e-01,7.449857741e+00,6.633434975e+00
131884.730684542,-1.837626341e-01,-5.726251435e-01,-5.439641569e-01,6.991068848e-01,7.310694769e+00,6.567594429e+00
131884.740691542,-2.485894386e-01,-5.799099074e-01,-5.082621346e-01,8.910919304e-01,7.107935816e+00,6.547243715e+00
131884.750697542,-2.919525265e-01,-5.601334444e-01,-4.757892409e-01,1.135749413e+00,6.830956612e+00,6.690446902e+00
131884.760704542,-2.788552293e-01,-5.065911532e-01,-4.384579583e-01,1.461959389e+00,6.496217292e+00,7.074566631e+00
131884.770711542,-2.176560658e-01,-4.340627673e-01,-4.079276710e-01,1.738788956e+00,6.170156953e+00,7.517793213e+00
131884.780717542,-1.394465404e-01,-3.792731211e-01,-3.951922921e-01,1.898153004e+00,5.935225916e+00,7.741950343e+00
131884.790724542,-7.376862635e-02,-3.891548795e-01,-3.985210520e-01,1.857900488e+00,5.832724157e+00,7.613710917e+00
131884.800731542,-3.636961344e-02,-4.603699538e-01,-4.137855164e-01,1.621921987e+00,5.861454577e+00,7.254879943e+00
131884.810738542,-1.427507517e-02,-5.742817532e-01,-4.256182854e-01,1.445648890e+00,5.917867953e+00,6.966229005e+00
131884.820744542,-2.209827130e-03,-6.828294042e-01,-4.255977633e-01,1.205929449e+00,6.156689569e+00,6.877194631e+00
131884.830751542,1.972196938e-03,-7.557410842e-01,-3.952099747e-01,1.011999114e+00,6.313060865e+00,6.826467484e+00
131884.840758542,-8.825916592e-04,-7.659216435e-01,-3.348611492e-01,9.693523972e-01,6.366481490e+00,6.781276927e+00
131884.850764542,-4.210043071e-03,-7.194561995e-01,-2.607992928e-01,1.032349828e+00,6.426935081e+00,6.759429837e+00
131884.860771542,-2.353301347e-03,-6.366708575e-01,-1.929295444e-01,1.190367138e+00,6.488286499e+00,6.734440357e+00
131884.870778542,-1.741811330e-03,-5.536087049e-01,-1.494723815e-01,1.418564484e+00,6.527790826e+00,6.711246529e+00
131884.880785542,-4.053532712e-03,-5.016120421e-01,-1.418687332e-01,1.613392644e+00,6.602459991e+00,6.590189707e+00
131884.890791542,-2.883392724e-03,-4.872613940e-01,-1.732914050e-01,1.729960337e+00,6.747907742e+00,6.481403169e+00
131884.900798542,7.504176669e-03,-5.174520512e-01,-2.309021332e-01,1.745223373e+00,6.880935571e+00,6.454618038e+00
131884.910805542,1.098577686e-02,-5.714611653e-01,-2.970557751e-01,1.649754581e+00,7.018452529e+00,6.402394514e+00
131884.920811542,5.884408379e-03,-6.262542169e-01,-3.630653078e-01,1.538723479e+00,7.107486903e+00,6.284928996e+00
131884.930818542,-7.876978980e-03,-6.561786608e-01,-4.141257318e-01,1.414823544e+00,7.149535070e+00,6.211157657e+00
131884.940825542,-2.660160925e-02,-6.483642364e-01,-4.296275378e-01,1.218648645e+00,7.165247018e+00,6.212803671e+00
131884.950832542,-5.261859506e-02,-5.977009243e-01,-4.115950136e-01,1.023072297e+00,7.167641220e+00,6.217741711e+00
131884.960838542,-8.543538526e-02,-5.084533875e-01,-3.728181329e-01,9.142857590e-01,7.104943064e+00,6.192752232e+00
131884.970845542,-1.191919827e-01,-4.040217355e-01,-3.279808390e-01,8.761281700e-01,7.051372802e+00,6.218190624e+00
131884.980852542,-1.444737584e-01,-3.103063539e-01,-2.816265703e-01,8.445546356e-01,6.991966673e+00,6.276100377e+00
131884.990858542,-1.571944705e-01,-2.438265844e-01,-2.452783745e-01,8.520365158e-01,6.892906580e+00,6.351068816e+00
131885.000865542,-1.513130273e-01,-2.139965592e-01,-2.223588029e-01,9.355342987e-01,6.741323687e+00,6.457461153e+00
131885.010872542,-1.318124896e-01,-2.087424247e-01,-2.225325352e-01,1.111508121e+00,6.583306377e+00,6.547542990e+00
131885.020879542,-7.830279847e-02,-2.230977554e-01,-2.518446375e-01,1.260846449e+00,6.470778899e+00,6.634183163e+00
131885.030885542,-1.442921580e-02,-2.635295622e-01,-2.987649175e-01,1.369333712e+00,6.393565896e+00,6.688351975e+00
131885.040892542,4.579097908e-02,-3.197263789e-01,-3.485388866e-01,1.353322488e+00,6.408679294e+00,6.632387511e+00
131885.050899542,9.915672144e-02,-3.947970172e-01,-3.918076258e-01,1.237951896e+00,6.439654278e+00,6.460902818e+00
131885.060905542,1.358922593e-01,-4.648758138e-01,-4.229514539e-01,1.064970826e+00,6.549488279e+00,6.217442436e+00
131885.070912542,1.444722670e-01,-5.237140061e-01,-4.347925567e-01,8.681973770e-01,6.769305919e+00,5.940762507e+00
131885.080919542,1.390046121e-01,-5.555458705e-01,-4.236860017e-01,7.076362282e-01,6.908019978e+00,5.710320597e+00
131885.090925542,1.188590278e-01,-5.525308120e-01,-3.902062702e-01,6.190507668e-01,6.995258701e+00,5.583128634e+00
131885.100932542,9.470783984e-02,-5.146917609e-01,-3.391614193e-01,6.127659874e-01,7.093121693e+00,5.553949301e+00
131885.110939542,6.547229156e-02,-4.573907702e-01,-2.814109032e-01,6.607996582e-01,7.189637948e+00,5.609165577e+00
131885.120946542,3.078885136e-02,-3.894717089e-01,-2.267747650e-01,7.721300354e-01,7.281814712e+00,5.644779327e+00
131885.130952542,-6.533329751e-03,-3.214077401e-01,-1.894882422e-01,9.549871872e-01,7.348104170e+00,5.679345613e+00
131885.140959542,-3.210574015e-02,-2.609736839e-01,-1.667057250e-01,1.136048688e+00,7.416338918e+00,5.735908627e+00
131885.150966542,-4.478354517e-02,-2.167041744e-01,-1.614565753e-01,1.314566349e+00,7.476193959e+00,5.875819787e+00
131885.160972542,-5.669760000e-02,-1.898248475e-01,-1.714583090e-01,1.491288359e+00,7.535899363e+00,5.997475159e+00
131885.170979542,-7.435429493e-02,-1.690563868e-01,-1.991662582e-01,1.707215421e+00,7.555950802e+00,6.054786361e+00
131885.180986542,-9.476629826e-02,-1.441629549e-01,-2.347639531e-01,1.974168906e+00,7.437886732e+00,6.080673666e+00
131885.190993542,-1.008171560e-01,-1.108748720e-01,-2.805570673e-01,2.197128936e+00,7.346158881e+00,6.211307294e+00
131885.200999542,-9.477307496e-02,-6.119296586e-02,-3.259017111e-01,2.366668341e+00,7.228843000e+00,6.413467697e+00
131885.211006542,-8.546285647e-02,-2.622692295e-03,-3.616943628e-01,2.453757426e+00,7.036109766e+00,6.542305674e+00
131885.221013542,-8.235349032e-02,5.683211391e-02,-3.942857223e-01,2.445976271e+00,6.852803702e+00,6.516418369e+00
131885.231019542,-8.453625287e-02,1.001461494e-01,-4.190527991e-01,2.300827795e+00,6.751499044e+00,6.432022760e+00
131885.241026542,-8.692451692e-02,1.156369032e-01,-4.295365842e-01,2.093430077e+00,6.707355951e+00,6.391620607e+00
131885.251033542,-8.523350029e-02,1.038541175e-01,-4.352128208e-01,1.827075142e+00,6.782623666e+00,6.427533632e+00
131885.261040542,-6.495142110e-02,6.053742728e-02,-4.300666961e-01,1.581070921e+00,6.935403659e+00,6.616825201e+00
131885.271046542,-1.893326145e-02,1.256363017e-02,-4.206466166e-01,1.411082603e+00,7.105840890e+00,6.920140623e+00
131885.281053542,2.652761939e-02,-2.610903184e-02,-4.174097499e-01,1.406294200e+00,7.222558221e+00,7.107636541e+00
131885.291060542,6.934944858e-02,-5.310660872e-02,-4.291715999e-01,1.474828223e+00,7.265204938e+00,7.166144844e+00
131885.301066542,1.072614441e-01,-8.440605741e-02,-4.503786663e-01,1.506102482e+00,7.305457453e+00,7.252036829e+00
131885.311073542,1.241336922e-01,-1.215787226e-01,-4.838136741e-01,1.491587634e+00,7.315183897e+00,7.304260352e+00
131885.321080542,1.011876908e-01,-1.713298979e-01,-5.234255000e-01,1.412578979e+00,7.351096922e+00,7.246051324e+00
131885.331087542,4.500987017e-02,-2.031949781e-01,-5.563067431e-01,1.265485215e+00,7.391648713e+00,7.141604277e+00
131885.341093542,-2.105910906e-02,-1.876674099e-01,-5.612746678e-01,1.052850180e+00,7.420229495e+00,7.215375616e+00
131885.351100542,-8.095363567e-02,-1.219884904e-01,-5.402302195e-01,7.890390846e-01,7.464522226e+00,7.442675136e+00
131885.361107542,-1.398036561e-01,-3.855746154e-02,-4.908605616e-01,4.282628220e-01,7.534702262e+00,7.603385922e+00
131885.371113542,-2.066152780e-01,2.751671998e-02,-4.228628871e-01,3.082534637e-02,7.585429410e+00,7.613561279e+00
131885.381120542,-2.743314785e-01,7.002842570e-02,-3.554047452e-01,-2.674023979e-01,7.549965298e+00,7.551760949e+00
131885.391127542,-3.203642938e-01,7.950012085e-02,-2.900583709e-01,-4.872200378e-01,7.426065362e+00,7.607575775e+00
131885.401134542,-3.446580091e-01,6.971846694e-02,-2.314254389e-01,-6.338648895e-01,7.303961077e+00,7.748983311e+00
131885.411140542,-3.523693636e-01,4.176333770e-02,-1.960639193e-01,-6.326677887e-01,7.123348489e+00,7.867047380e+00
131885.421147542,-3.452489866e-01,1.924972896e-02,-1.658050556e-01,-5.720645592e-01,6.845621097e+00,7.995735719e+00
131885.431154542,-3.104784243e-01,7.654459310e-03,-1.330844332e-01,-5.349544334e-01,6.619967590e+00,8.252813123e+00
131885.441161167,-2.601095897e-01,9.958372402e-03,-9.444922606e-02,-4.933551796e-01,6.414515160e+00,8.518120594e+00
131885.451168167,-2.034320019e-01,2.268519768e-02,-4.386454616e-02,-4.436754951e-01,6.203226864e+00,8.686163623e+00
131885.461175167,-1.348685138e-01,3.590946752e-02,2.325059538e-02,-4.065653694e-01,6.008099429e+00,8.831461736e+00
131885.471181167,-4.871472170e-02,2.933415505e-02,9.352343128e-02,-3.136404175e-01,5.873874498e+00,8.952668195e+00
131885.481188167,9.108974570e-03,5.184404045e-03,1.294930905e-01,-7.182604980e-03,5.804741925e+00,8.896554094e+00
131885.491195167,2.904877298e-02,-2.830294586e-02,1.232501412e-01,4.875193130e-01,5.695356837e+00,8.469937286e+00
131885.501202167,1.909072059e-02,-6.608528091e-02,9.023424839e-02,9.938929642e-01,5.604676449e+00,8.049754894e+00
131885.511208167,-1.607695911e-02,-8.857601898e-02,3.541956215e-02,1.391779353e+00,5.566967773e+00,7.737461215e+00
131885.521215167,-6.768926303e-02,-7.772071923e-02,-2.316137748e-02,1.703025568e+00,5.503820704e+00,7.514201910e+00
131885.531222167,-1.047030436e-01,-4.129723292e-02,-6.707804753e-02,1.857152300e+00,5.449801529e+00,7.476044321e+00
131885.541228167,-1.189331627e-01,7.038094503e-03,-8.559355134e-02,1.771260316e+00,5.486462742e+00,7.624335187e+00
131885.551235167,-1.123647726e-01,4.368629287e-02,-8.298682706e-02,1.487248144e+00,5.620089122e+00,7.820360448e+00
131885.561242167,-9.061311864e-02,3.985828392e-02,-6.270620585e-02,1.121982753e+00,5.713163712e+00,7.948150961e+00
131885.571249167,-6.011780268e-02,1.275645226e-03,-2.797533729e-02,7.790133652e-01,5.792022729e+00,8.013841869e+00
131885.581255167,-1.652787758e-02,-5.273412252e-02,1.504983061e-04,5.422866760e-01,5.895721588e+00,8.024765414e+00
131885.591262167,3.063295065e-02,-1.140707687e-01,1.590924784e-02,4.774935936e-01,6.023212827e+00,7.992144417e+00
131885.601269167,7.222615074e-02,-1.631000182e-01,1.506723734e-02,5.333084198e-01,6.143970373e+00,7.868244481e+00
131885.611275167,9.788849258e-02,-1.972553073e-01,-4.782514498e-03,6.521206772e-01,6.220435188e+00,7.630619966e+00
131885.621282167,1.176210329e-01,-2.210514761e-01,-2.241491586e-02,7.686883705e-01,6.301838045e+00,7.433846517e+00
131885.631289167,1.256905697e-01,-2.399646327e-01,-3.566219803e-02,8.261492104e-01,6.336105056e+00,7.244106036e+00
131885.641296167,1.217798603e-01,-2.404709092e-01,-4.659623249e-02,8.897451920e-01,6.379649599e+00,7.081898873e+00
131885.651302167,1.051522139e-01,-2.243193175e-01,-5.080271955e-02,9.811737679e-01,6.345232950e+00,6.910563817e+00
131885.661309167,8.220368898e-02,-1.957620566e-01,-4.853358583e-02,1.061379523e+00,6.302137320e+00,6.783671129e+00
131885.671316167,5.473330386e-02,-1.563098563e-01,-4.925225245e-02,1.121084927e+00,6.238092426e+00,6.704512836e+00
131885.681322167,1.569209367e-02,-1.194211789e-01,-4.581459605e-02,1.184830547e+00,6.095487789e+00,6.645106708e+00
131885.691329167,-1.824753445e-02,-1.000716852e-01,-4.349007895e-02,1.165976208e+00,5.970390752e+00,6.606051293e+00
131885.701336167,-5.105788131e-02,-1.021381935e-01,-4.972618483e-02,1.140088903e+00,5.864896242e+00,6.591237170e+00
131885.711343167,-7.819008558e-02,-1.201540659e-01,-6.548963366e-02,1.133355211e+00,5.767931075e+00,6.612036797e+00
131885.721349167,-9.310364613e-02,-1.645562252e-01,-8.325645069e-02,1.049707790e+00,5.751171663e+00,6.706308488e+00
131885.731356167,-1.044091927e-01,-2.199947094e-01,-9.643480438e-02,9.439140045e-01,5.776759693e+00,6.772448309e+00
131885.741363167,-1.070227629e-01,-2.839991161e-01,-1.107766117e-01,8.667010010e-01,5.883451305e+00,6.807014595e+00
131885.751369167,-1.196693983e-01,-3.387789911e-01,-1.254234192e-01,8.527847038e-01,6.011092181e+00,6.839635593e+00
131885.761376167,-1.379756768e-01,-3.684906850e-01,-1.476673306e-01,9.352350235e-01,6.135889942e+00,6.807164233e+00
131885.771383167,-1.636559428e-01,-3.645524684e-01,-1.627437364e-01,1.066167927e+00,6.212354758e+00,6.822427268e+00
131885.781390167,-1.888290136e-01,-3.278462226e-01,-1.786582442e-01,1.140388178e+00,6.297648192e+00,6.886921075e+00
131885.791396167,-2.166761976e-01,-2.785961092e-01,-1.958335701e-01,1.183334171e+00,6.327575713e+00,6.923881564e+00
131885.801403167,-2.382478979e-01,-2.422381329e-01,-2.084125798e-01,1.162235268e+00,6.308571737e+00,7.009474273e+00
131885.811410167,-2.512397476e-01,-2.210301691e-01,-2.127823571e-01,1.000177744e+00,6.326378612e+00,7.149983983e+00
131885.821416167,-2.573958509e-01,-2.158356972e-01,-2.141386778e-01,8.810662109e-01,6.304381884e+00,7.288847679e+00
131885.831423167,-2.450621386e-01,-2.228862036e-01,-2.207803890e-01,8.065466843e-01,6.300640944e+00,7.471704831e+00
131885.841430167,-2.060437447e-01,-2.358058009e-01,-2.226080966e-01,7.347206345e-01,6.314407603e+00,7.749881136e+00
131885.851436167,-1.754438493e-01,-2.627753138e-01,-2.244905814e-01,6.824971107e-01,6.327725350e+00,7.927650610e+00
131885.861443167,-1.474434989e-01,-3.012113445e-01,-2.395179394e-01,7.049427513e-01,6.277147840e+00,7.883806792e+00
131885.871450167,-1.204351382e-01,-3.505330186e-01,-2.638260029e-01,7.721300354e-01,6.198438461e+00,7.875427086e+00
131885.881457167,-8.984243609e-02,-4.059461870e-01,-2.966452957e-01,8.093897987e-01,6.160280872e+00,7.923909669e+00
131885.891463167,-6.708742769e-02,-4.583309072e-01,-3.286686358e-01,8.203133438e-01,6.104615683e+00,7.932887926e+00
131885.901470167,-5.939808440e-02,-5.074985585e-01,-3.548318765e-01,8.421604340e-01,6.080224754e+00,7.895927438e+00
131885.911477167,-6.332457816e-02,-5.260786662e-01,-3.803448911e-01,8.909422928e-01,6.090849023e+00,7.871237233e+00
131885.921483167,-6.150794000e-02,-5.070050480e-01,-3.883153155e-01,9.518447975e-01,6.187664553e+00,7.949796975e+00
131885.931490167,-6.068688987e-02,-4.680136250e-01,-3.901184626e-01,9.292495193e-01,6.296451091e+00,8.112303413e+00
131885.941497167,-7.039576345e-02,-4.146108620e-01,-3.793164210e-01,8.955810585e-01,6.370222430e+00,8.161085271e+00
131885.951504167,-8.059040502e-02,-3.670490242e-01,-3.723514693e-01,8.696937531e-01,6.406883643e+00,8.174552656e+00
131885.961510167,-7.555290471e-02,-3.431333184e-01,-3.660762712e-01,7.849988693e-01,6.378003585e+00,8.272116373e+00
131885.971517167,-4.953335728e-02,-3.449199452e-01,-3.550132686e-01,6.202478676e-01,6.385335828e+00,8.489689449e+00
131885.981524167,-5.759925881e-03,-3.686687162e-01,-3.403806045e-01,4.848258362e-01,6.360196710e+00,8.667608560e+00
131885.991530167,4.110378502e-02,-4.017608351e-01,-3.346390844e-01,4.529530266e-01,6.329969914e+00,8.752752357e+00
131886.001537167,1.000964817e-01,-4.423621563e-01,-3.460748495e-01,5.255272644e-01,6.300341669e+00,8.733598743e+00
131886.011544167,1.515299445e-01,-4.926232053e-01,-3.765309533e-01,6.507739388e-01,6.337451794e+00,8.692448402e+00
131886.021551167,1.848902489e-01,-5.463152595e-01,-4.252364439e-01,7.571662750e-01,6.381445250e+00,8.469338735e+00
131886.031557167,1.991196131e-01,-5.938823098e-01,-4.752856469e-01,7.821557549e-01,6.445490144e+00,8.161534184e+00
131886.041564167,1.894903286e-01,-6.151379268e-01,-5.075842833e-01,6.994061600e-01,6.538714371e+00,7.880664402e+00
131886.051571167,1.561686434e-01,-6.007169041e-01,-5.188420832e-01,5.901707092e-01,6.663811408e+00,7.629722141e+00
131886.061577167,1.153104004e-01,-5.617048728e-01,-4.902021611e-01,4.526537514e-01,6.705410662e+00,7.490110256e+00
131886.071584167,7.825185097e-02,-4.940940384e-01,-4.358346846e-01,2.732382645e-01,6.835595377e+00,7.501931627e+00
131886.081591167,4.193252410e-02,-4.303813631e-01,-3.775788153e-01,1.753752716e-01,6.934655471e+00,7.502679815e+00
131886.091597167,2.026909878e-03,-3.763299504e-01,-3.200715518e-01,1.964741737e-01,7.028627886e+00,7.489661343e+00
131886.101604167,-3.094123899e-02,-3.386577283e-01,-2.812913486e-01,3.256114258e-01,7.072022791e+00,7.449408828e+00
131886.111611167,-5.081887886e-02,-3.144625819e-01,-2.647281382e-01,5.374982727e-01,7.075614094e+00,7.471854469e+00
131886.121618167,-4.678444256e-02,-2.982968343e-01,-2.640140923e-01,7.743745995e-01,7.077858658e+00,7.609670702e+00
131886.131624167,-1.819214916e-02,-2.951303982e-01,-2.716535427e-01,9.534908112e-01,7.025335859e+00,7.760804681e+00
131886.141631167,2.482905863e-02,-3.143887188e-01,-2.791871409e-01,1.042525185e+00,6.931812357e+00,7.872883247e+00
131886.151638167,7.059057250e-02,-3.517524530e-01,-2.864955551e-01,1.114650510e+00,6.838887405e+00,7.826645227e+00
131886.161644167,1.109344852e-01,-3.865904013e-01,-2.891445098e-01,1.193659165e+00,6.727557027e+00,7.705289130e+00
131886.171651167,1.474340118e-01,-3.923168307e-01,-2.800694052e-01,1.327435183e+00,6.570587181e+00,7.556100439e+00
131886.181658167,1.703064927e-01,-3.713719574e-01,-2.629856848e-01,1.544110433e+00,6.391919882e+00,7.341969028e+00
131886.191665167,1.807081637e-01,-3.170187321e-01,-2.488661275e-01,1.770512128e+00,6.233752935e+00,7.101052486e+00
131886.201671167,1.756380588e-01,-2.557237235e-01,-2.409103740e-01,1.955314568e+00,6.128108787e+00,6.820182704e+00
131886.211678167,1.463154750e-01,-1.953131917e-01,-2.421363071e-01,2.108693112e+00,6.056731650e+00,6.482001720e+00
131886.221685167,1.046040456e-01,-1.466318403e-01,-2.575662104e-01,2.181267350e+00,6.088454822e+00,6.136787768e+00
131886.231691167,6.549059125e-02,-1.175649764e-01,-2.766314141e-01,2.113182240e+00,6.174646082e+00,5.944054534e+00
131886.241698167,2.817377880e-02,-1.042240510e-01,-2.762750062e-01,1.930474726e+00,6.311714127e+00,5.904999120e+00
131886.251705167,-1.051427314e-02,-1.078756949e-01,-2.580878943e-01,1.671452034e+00,6.484246284e+00,5.912331362e+00
131886.261712167,-4.833796523e-02,-1.154818788e-01,-2.190677078e-01,1.410334415e+00,6.597521950e+00,5.916820490e+00
131886.271718167,-7.747853075e-02,-1.307560454e-01,-1.642804294e-01,1.207575462e+00,6.710498341e+00,5.977722995e+00
131886.281725167,-9.261805170e-02,-1.374831610e-01,-1.142119414e-01,1.141884554e+00,6.840234143e+00,6.140528708e+00
131886.291732167,-9.203013225e-02,-1.493362180e-01,-7.346196545e-02,1.194856266e+00,6.997503265e+00,6.332364116e+00
131886.301738167,-8.578959123e-02,-1.649554318e-01,-4.324150824e-02,1.252167468e+00,7.169137596e+00,6.520458584e+00
131886.311745167,-8.352434206e-02,-1.962392008e-01,-2.267166589e-02,1.327884096e+00,7.268796240e+00,6.594678835e+00
131886.321752167,-8.105490474e-02,-2.240108258e-01,-4.254561610e-03,1.408538764e+00,7.294084995e+00,6.612784985e+00
131886.331759167,-8.147401771e-02,-2.396932759e-01,1.830183440e-03,1.558924556e+00,7.285256377e+00,6.663063220e+00
131886.341765167,-7.887747717e-02,-2.366875112e-01,4.785970885e-04,1.778592558e+00,7.286902390e+00,6.684760673e+00
131886.351772167,-7.685249416e-02,-2.275227948e-01,-1.384331021e-02,2.037465613e+00,7.211933951e+00,6.714837831e+00
131886.361779167,-6.672598536e-02,-2.139482150e-01,-3.366471427e-02,2.266111871e+00,7.140706451e+00,6.739677673e+00
131886.371785167,-5.643370870e-02,-2.008432877e-01,-6.708641793e-02,2.417694764e+00,7.128436168e+00,6.761824039e+00
131886.381792167,-4.431751896e-02,-1.982907656e-01,-1.041917827e-01,2.490269002e+00,7.106439440e+00,6.778433813e+00
131886.391799167,-3.193561728e-02,-1.915049796e-01,-1.341160326e-01,2.444779170e+00,7.057956857e+00,6.750002668e+00
131886.401805167,-1.780049541e-02,-1.762990414e-01,-1.630174267e-01,2.385821954e+00,7.010970649e+00,6.753893246e+00
131886.411812167,-1.537649359e-03,-1.609217326e-01,-1.900543925e-01,2.307860763e+00,6.964582992e+00,6.752247232e+00
131886.421819167,1.326968407e-02,-1.513481201e-01,-2.093231359e-01,2.141314110e+00,6.918943523e+00,6.759579475e+00
131886.431826167,1.956263289e-02,-1.474269297e-01,-2.274910784e-01,1.939752258e+00,6.869712751e+00,6.701370447e+00
131886.441831625,1.640335827e-02,-1.433112714e-01,-2.363127586e-01,1.745821923e+00,6.814496475e+00,6.595277386e+00
131886.451838625,9.402249277e-03,-1.438054578e-01,-2.363055261e-01,1.589001714e+00,6.731148330e+00,6.523900249e+00
