#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
131881.642818667,-0.353147220,0.102896266,0.238881320,-0.898685205,-0.359510,0.154923,1.447348
131881.645318667,-0.353376308,0.102858413,0.239824460,-0.898348445,-0.359892,0.155598,1.447488
131881.647818667,-0.352719712,0.103287434,0.240887266,-0.898272213,-0.360228,0.156292,1.447580
131881.650318667,-0.352794843,0.103488350,0.241870243,-0.897955393,-0.360575,0.156974,1.447652
131881.652818667,-0.353571773,0.103630812,0.242609358,-0.897434676,-0.360912,0.157649,1.447742
131881.655318667,-0.353630964,0.103913159,0.243577756,-0.897115776,-0.361234,0.158335,1.447813
131881.657818667,-0.352713194,0.104316551,0.244782974,-0.897102442,-0.361578,0.159046,1.447917
131881.660318667,-0.352801864,0.104547975,0.245719373,-0.896784452,-0.361899,0.159721,1.447980
131881.662818667,-0.353682118,0.104327747,0.246532088,-0.896239583,-0.362203,0.160387,1.448043
131881.665318667,-0.352932732,0.105370013,0.247661092,-0.896102948,-0.362583,0.161100,1.448146
131881.667818667,-0.353684078,0.105177549,0.248349117,-0.895638061,-0.362913,0.161799,1.448230
131881.670318667,-0.352809947,0.105436652,0.249293168,-0.895690194,-0.363338,0.162536,1.448405
131881.672818667,-0.352582344,0.105977681,0.250423899,-0.895400919,-0.363675,0.163236,1.448469
131881.675318667,-0.353406952,0.105844898,0.251158558,-0.894885205,-0.364022,0.163961,1.448569
131881.677818667,-0.353660662,0.106124895,0.251969712,-0.894523738,-0.364425,0.164665,1.448734
131881.680318667,-0.353621555,0.106445287,0.252879751,-0.894245065,-0.364785,0.165381,1.448848
131881.682818667,-0.353618943,0.106652017,0.253908041,-0.893929222,-0.365147,0.166097,1.448964
131881.685318667,-0.353502671,0.106953415,0.254878912,-0.893662768,-0.365483,0.166819,1.449054
131881.687818667,-0.353395539,0.107397593,0.255859349,-0.893371621,-0.365826,0.167545,1.449135
131881.690318667,-0.353177461,0.107793335,0.256639982,-0.893186237,-0.366184,0.168307,1.449227
131881.692818667,-0.353097397,0.107587855,0.257741396,-0.892925523,-0.366549,0.169026,1.449364
131881.695318667,-0.353135554,0.108074758,0.258678563,-0.892580605,-0.366984,0.169776,1.449556
131881.697818667,-0.353218094,0.108375068,0.259533880,-0.892263655,-0.367390,0.170508,1.449718
131881.700318667,-0.353214823,0.108609607,0.260492297,-0.891957292,-0.367764,0.171253,1.449865
131881.702818667,-0.352996760,0.108905373,0.261577034,-0.891689336,-0.368088,0.171994,1.449947
131881.705318667,-0.352727625,0.108864803,0.262638312,-0.891489035,-0.368418,0.172762,1.450042
131881.707818667,-0.352793090,0.109121125,0.263559202,-0.891159726,-0.368818,0.173513,1.450224
131881.710318667,-0.352522802,0.109971131,0.264538960,-0.890871755,-0.369199,0.174282,1.450348
131881.712818667,-0.352790336,0.109952887,0.265500325,-0.890482732,-0.369627,0.175035,1.450591
131881.715318667,-0.352756010,0.110026866,0.266507755,-0.890185899,-0.369989,0.175789,1.450734
131881.717818667,-0.352547460,0.110578887,0.267499945,-0.889902901,-0.370388,0.176552,1.450919
131881.720318667,-0.352518717,0.110776429,0.268559971,-0.889570577,-0.370771,0.177336,1.451104
131881.722818667,-0.352459904,0.110916289,0.269561265,-0.889273008,-0.371058,0.178080,1.451186
131881.725318667,-0.352100212,0.111368970,0.270617729,-0.889037996,-0.371422,0.178868,1.451330
131881.727818667,-0.351992826,0.111891569,0.271624437,-0.888707888,-0.371793,0.179661,1.451503
131881.730318667,-0.352043799,0.111562951,0.272602274,-0.888429662,-0.372200,0.180440,1.451736
131881.732818667,-0.352183957,0.112048093,0.273529267,-0.888028556,-0.372636,0.181233,1.451996
131881.735318667,-0.352057456,0.111900865,0.274606133,-0.887764274,-0.372959,0.182004,1.452139
131881.737818667,-0.351887728,0.112107058,0.275562611,-0.887508970,-0.373326,0.182797,1.452334
131881.740318667,-0.351741284,0.112771358,0.276532342,-0.887181063,-0.373692,0.183600,1.452506
131881.742818667,-0.351212723,0.113277536,0.277647170,-0.886977806,-0.373981,0.184426,1.452609
131881.745318667,-0.351332887,0.113106800,0.278485452,-0.886689123,-0.374434,0.185213,1.452899
131881.747818667,-0.351325228,0.112806011,0.279455688,-0.886425593,-0.374794,0.186027,1.453098
131881.750318667,-0.350485871,0.114182968,0.280856078,-0.886138527,-0.375007,0.186890,1.453142
131881.752818667,-0.350753343,0.114507471,0.281669319,-0.885732569,-0.375427,0.187690,1.453419
131881.755318667,-0.350762936,0.113533379,0.282426443,-0.885613187,-0.375911,0.188482,1.453760
131881.757818667,-0.350555893,0.113956251,0.283338373,-0.885349547,-0.376256,0.189298,1.453924
131881.760318667,-0.350343607,0.114463913,0.284278091,-0.885066725,-0.376609,0.190144,1.454119
131881.762818667,-0.350339047,0.113901501,0.285237669,-0.884832830,-0.377024,0.190960,1.454405
131881.765318667,-0.350106138,0.114090543,0.286105895,-0.884619378,-0.377416,0.191811,1.454635
131881.767818667,-0.349816710,0.114587738,0.287093751,-0.884350244,-0.377756,0.192661,1.454815
131881.770318667,-0.349717242,0.115031755,0.287900276,-0.884069715,-0.378104,0.193480,1.454987
131881.772818667,-0.349554561,0.115054748,0.288865339,-0.883816439,-0.378503,0.194330,1.455259
131881.775318667,-0.349067580,0.115411497,0.289780437,-0.883662132,-0.378837,0.195191,1.455423
131881.777818667,-0.348952601,0.115019995,0.290720216,-0.883449944,-0.379232,0.196037,1.455674
131881.780318667,-0.348923065,0.115427722,0.291514476,-0.883146345,-0.379662,0.196887,1.455950
131881.782818667,-0.348819683,0.116107265,0.292313182,-0.882834826,-0.380079,0.197762,1.456195
131881.785318667,-0.348409007,0.116207939,0.293385574,-0.882627707,-0.380397,0.198598,1.456332
131881.787818667,-0.348138662,0.117988742,0.294316220,-0.882188317,-0.380730,0.199510,1.456501
131881.790318667,-0.348231007,0.117400574,0.294812237,-0.882064059,-0.381268,0.200324,1.456861
131881.792818667,-0.347987312,0.117522277,0.295744519,-0.881832608,-0.381703,0.201211,1.457119
131881.795318667,-0.347816069,0.118057069,0.296557052,-0.881556098,-0.382120,0.202079,1.457358
131881.797818667,-0.347982958,0.118893736,0.297214385,-0.881155603,-0.382532,0.202931,1.457604
131881.800318667,-0.347634657,0.119066865,0.298111697,-0.880966392,-0.382952,0.203802,1.457846
131881.802818667,-0.347699176,0.119981109,0.298735550,-0.880605322,-0.383398,0.204689,1.458096
131881.805318667,-0.347307138,0.120678502,0.299604046,-0.880370351,-0.383793,0.205536,1.458292
131881.807818667,-0.347126026,0.121598573,0.300246053,-0.880096780,-0.384205,0.206395,1.458495
131881.810318667,-0.346764449,0.121471047,0.301194794,-0.879932642,-0.384535,0.207240,1.458661
131881.812818667,-0.346612707,0.122307572,0.301833676,-0.879657729,-0.384995,0.208089,1.458905
131881.815318667,-0.346728595,0.123293657,0.302487963,-0.879249365,-0.385520,0.208947,1.459260
131881.817818667,-0.346688111,0.123832058,0.303122954,-0.878970464,-0.385898,0.209761,1.459448
131881.820318667,-0.346366277,0.124734519,0.303912048,-0.878697244,-0.386348,0.210612,1.459692
131881.822818667,-0.345486014,0.125994033,0.305165064,-0.878430373,-0.386548,0.211477,1.459704
131881.825318667,-0.346288520,0.126185885,0.305251542,-0.878056611,-0.387165,0.212259,1.460164
131881.827818667,-0.347207617,0.126856559,0.305620148,-0.877468781,-0.387777,0.213025,1.460580
131881.830318667,-0.347098071,0.127420298,0.306376077,-0.877165845,-0.388111,0.213819,1.460724
131881.832818667,-0.347090983,0.128168142,0.306933178,-0.876865538,-0.388566,0.214634,1.460967
131881.835318667,-0.346604052,0.128662700,0.307879619,-0.876653185,-0.388867,0.215348,1.461074
131881.837818667,-0.345843410,0.129390307,0.308807479,-0.876520706,-0.389169,0.216185,1.461176
131881.840318667,-0.346065401,0.130259978,0.309252867,-0.876146709,-0.389651,0.216964,1.461477
131881.842818667,-0.346056696,0.130739272,0.309980805,-0.875822262,-0.390009,0.217718,1.461646
131881.845318667,-0.345410805,0.132385455,0.311004135,-0.875466751,-0.390259,0.218507,1.461711
131881.847818667,-0.346653445,0.132692502,0.311032831,-0.874918668,-0.390849,0.219156,1.462123
131881.850318667,-0.346214982,0.133084240,0.312010640,-0.874684385,-0.391122,0.219868,1.462223
131881.852818667,-0.345326171,0.133773192,0.313017701,-0.874570945,-0.391356,0.220668,1.462256
131881.855318667,-0.345258416,0.134498079,0.313752053,-0.874223758,-0.391759,0.221396,1.462475
131881.857818667,-0.345835140,0.134489448,0.313998000,-0.873907915,-0.392220,0.222066,1.462777
131881.860318667,-0.345384703,0.134748407,0.314938031,-0.873708332,-0.392527,0.222755,1.462894
131881.862818667,-0.346282482,0.136145135,0.315398278,-0.872969776,-0.392911,0.223412,1.463150
131881.865318667,-0.346241515,0.136550496,0.316066022,-0.872681491,-0.393247,0.224054,1.463297
131881.867818667,-0.345017835,0.136390133,0.317254303,-0.872760288,-0.393340,0.224759,1.463205
131881.870318667,-0.344959404,0.137164025,0.317912481,-0.872421943,-0.393624,0.225414,1.463276
131881.872818667,-0.345097904,0.137556598,0.318384233,-0.872134323,-0.394074,0.226052,1.463534
131881.875318667,-0.345782390,0.137755719,0.318995567,-0.871607467,-0.394435,0.226653,1.463748
131881.877818667,-0.346108297,0.139138551,0.319617888,-0.871030401,-0.394719,0.227310,1.463866
131881.880318667,-0.346178350,0.139059983,0.320224766,-0.870792010,-0.395069,0.227902,1.464022
131881.882818667,-0.345787280,0.138780253,0.321263447,-0.870608962,-0.395267,0.228520,1.464035
131881.885318667,-0.344731007,0.139046817,0.322316243,-0.870596417,-0.395425,0.229197,1.463991
131881.887818667,-0.344681735,0.139478999,0.323010878,-0.870289624,-0.395677,0.229786,1.464078
131881.890318667,-0.343984919,0.139532742,0.324068007,-0.870163614,-0.395970,0.230445,1.464195
131881.892818667,-0.344676650,0.140446539,0.324533669,-0.869569091,-0.396357,0.230994,1.464410
131881.895318667,-0.345101882,0.141371243,0.325224422,-0.868992587,-0.396533,0.231586,1.464419
131881.897818667,-0.345512041,0.141531388,0.325745098,-0.868608702,-0.396836,0.232121,1.464542
131881.900318667,-0.345401651,0.142209794,0.326472974,-0.868267741,-0.397083,0.232719,1.464599
131881.902818667,-0.344583048,0.141673126,0.327429903,-0.868321066,-0.397346,0.233335,1.464678
131881.905318667,-0.344311989,0.141869642,0.328224587,-0.868096468,-0.397497,0.233890,1.464656
131881.907818667,-0.344229051,0.142814471,0.328976414,-0.867689862,-0.397675,0.234466,1.464630
131881.910318667,-0.344933363,0.143367520,0.329457288,-0.867135465,-0.397879,0.235054,1.464690
131881.912818667,-0.343648295,0.143618218,0.330883246,-0.867061266,-0.397901,0.235674,1.464532
131881.915318667,-0.343686541,0.144665815,0.331418331,-0.866667993,-0.398089,0.236221,1.464545
131881.917818667,-0.342769969,0.143726193,0.332452018,-0.866791217,-0.398299,0.236821,1.464570
131881.920318667,-0.344653675,0.145579644,0.332661445,-0.865654101,-0.398660,0.237308,1.464804
131881.922818667,-0.344712941,0.146078870,0.333271257,-0.865311267,-0.398869,0.237897,1.464849
131881.925318667,-0.344735790,0.146608870,0.334032318,-0.864919641,-0.399066,0.238451,1.464874
131881.927818667,-0.343698805,0.146640320,0.334946695,-0.864973367,-0.399207,0.239071,1.464807
131881.930318667,-0.343822376,0.147325917,0.335804681,-0.864474987,-0.399317,0.239671,1.464772
131881.932818667,-0.343615115,0.147722628,0.336503705,-0.864217131,-0.399475,0.240221,1.464738
131881.935318667,-0.343711009,0.148416880,0.336895080,-0.863907904,-0.399772,0.240814,1.464858
131881.937818667,-0.344034749,0.149577415,0.337602109,-0.863302817,-0.399922,0.241415,1.464864
131881.940318667,-0.341561211,0.149326894,0.339287474,-0.863667461,-0.399896,0.241997,1.464607
131881.942818667,-0.342243679,0.150330095,0.339449017,-0.863159717,-0.399967,0.242633,1.464523
131881.945318667,-0.343099626,0.150615475,0.339862468,-0.862607389,-0.400304,0.243197,1.464729
131881.947818667,-0.343274620,0.151941573,0.340498902,-0.862053779,-0.400449,0.243815,1.464748
131881.950318667,-0.342370822,0.151830404,0.341405539,-0.862073975,-0.400480,0.244423,1.464608
131881.952818667,-0.342730129,0.152974016,0.341832132,-0.861559918,-0.400696,0.245083,1.464675
131881.955318667,-0.342212159,0.153669362,0.342615846,-0.861330520,-0.400786,0.245676,1.464636
131881.957818667,-0.341879356,0.154263382,0.343464572,-0.861018704,-0.400856,0.246313,1.464568
131881.960318667,-0.341452963,0.154581040,0.344156733,-0.860854862,-0.400899,0.246923,1.464478
131881.962818667,-0.341068551,0.155541206,0.344897789,-0.860537808,-0.400936,0.247552,1.464392
131881.965318667,-0.341026900,0.155938923,0.345528654,-0.860228451,-0.401070,0.248206,1.464410
131881.967818667,-0.340719157,0.156515106,0.346173940,-0.859986817,-0.401078,0.248873,1.464323
131881.970318667,-0.340453818,0.157571589,0.346727903,-0.859675898,-0.401149,0.249516,1.464306
131881.972818667,-0.339995762,0.157891188,0.347516126,-0.859480455,-0.401195,0.250153,1.464235
131881.975318667,-0.339074150,0.158201499,0.348444329,-0.859410892,-0.401134,0.250812,1.464082
131881.977818667,-0.339260952,0.159236135,0.348878706,-0.858970426,-0.401179,0.251414,1.464056
131881.980318667,-0.338812740,0.159450868,0.349496480,-0.858855551,-0.401239,0.252104,1.464042
131881.982818667,-0.338373839,0.159848058,0.350101298,-0.858709020,-0.401231,0.252785,1.463953
131881.985318667,-0.338446885,0.160939051,0.350517680,-0.858306455,-0.401249,0.253412,1.463930
131881.987818667,-0.337508353,0.160651197,0.351433754,-0.858354703,-0.401152,0.254075,1.463785
131881.990318667,-0.337434486,0.161747456,0.351255311,-0.858251711,-0.401190,0.254820,1.463859
131881.992818667,-0.337378308,0.162421471,0.351747105,-0.857944396,-0.401181,0.255444,1.463811
131881.995318667,-0.336304095,0.161895206,0.352631766,-0.858102519,-0.401005,0.256128,1.463592
131881.997818667,-0.336307301,0.162524957,0.353184744,-0.857754833,-0.400971,0.256766,1.463567
131882.000318667,-0.336081424,0.163563175,0.353654514,-0.857452151,-0.401044,0.257455,1.463633
131882.002818667,-0.336191988,0.164184432,0.354080882,-0.857114516,-0.401011,0.258150,1.463595
131882.005318667,-0.334565085,0.164227303,0.355228600,-0.857267881,-0.400744,0.258801,1.463300
131882.007818667,-0.334846539,0.164642497,0.355536193,-0.856950289,-0.400812,0.259473,1.463409
131882.010318667,-0.334132707,0.165086273,0.356277186,-0.856836260,-0.400730,0.260159,1.463362
131882.012818667,-0.333793117,0.165703297,0.356794790,-0.856633938,-0.400592,0.260844,1.463244
131882.015318667,-0.333079155,0.165321555,0.357612720,-0.856645100,-0.400474,0.261515,1.463162
131882.017818667,-0.332601544,0.165649933,0.358110087,-0.856559648,-0.400373,0.262205,1.463118
131882.020318667,-0.332573662,0.167153466,0.358793111,-0.855991820,-0.400273,0.262881,1.463119
131882.022818667,-0.332197965,0.166800682,0.359439595,-0.855935509,-0.400146,0.263567,1.463040
131882.025318667,-0.331490417,0.167023454,0.360289400,-0.855808950,-0.399958,0.264185,1.462950
131882.027818667,-0.330907132,0.168115818,0.361064937,-0.855493983,-0.399859,0.264872,1.462956
131882.030318667,-0.330735098,0.168352317,0.361625685,-0.855277028,-0.399747,0.265581,1.462932
131882.032818667,-0.330315896,0.168897023,0.362523731,-0.854951977,-0.399577,0.266249,1.462899
131882.035318667,-0.329585263,0.169022287,0.363376133,-0.854846500,-0.399399,0.266881,1.462846
131882.037818667,-0.329703986,0.170286516,0.363523128,-0.854487663,-0.399244,0.267493,1.462770
131882.040318667,-0.329966277,0.170939691,0.363961938,-0.854068474,-0.399113,0.268183,1.462793
131882.042818667,-0.329128861,0.170786014,0.364818073,-0.854057254,-0.398819,0.268837,1.462628
131882.045318667,-0.328872180,0.171843355,0.365767898,-0.853537606,-0.398674,0.269431,1.462667
131882.047818667,-0.328595653,0.172381022,0.366484191,-0.853228600,-0.398452,0.270061,1.462633
131882.050318667,-0.328302164,0.173261285,0.367119495,-0.852890315,-0.398180,0.270723,1.462584
131882.052818667,-0.328029372,0.173006330,0.368015891,-0.852660862,-0.397936,0.271375,1.462536
131882.055318667,-0.327661588,0.173811981,0.368855148,-0.852275522,-0.397756,0.271969,1.462572
131882.057818667,-0.327274729,0.174155097,0.369729974,-0.851974623,-0.397502,0.272586,1.462547
131882.060318667,-0.326680818,0.174385496,0.370717864,-0.851726273,-0.397125,0.273247,1.462437
131882.062818667,-0.326546442,0.175278588,0.371579450,-0.851218625,-0.396911,0.273864,1.462471
131882.065318667,-0.326913127,0.175661715,0.372087933,-0.850776759,-0.396675,0.274452,1.462508
131882.067818667,-0.326743216,0.175536456,0.372771251,-0.850568355,-0.396425,0.275092,1.462528
131882.070318667,-0.326148197,0.176346067,0.373976580,-0.850100190,-0.396130,0.275679,1.462501
131882.072818667,-0.324851255,0.176757110,0.375266983,-0.849943123,-0.395718,0.276262,1.462358
131882.075318667,-0.325440195,0.176370710,0.375767438,-0.849576641,-0.395463,0.276892,1.462424
131882.077818667,-0.324692603,0.177027325,0.376786310,-0.849275519,-0.395184,0.277470,1.462443
131882.080318667,-0.324620389,0.177282348,0.377634838,-0.848872498,-0.394812,0.278094,1.462379
131882.082818667,-0.324146153,0.177618065,0.378721528,-0.848499750,-0.394502,0.278605,1.462380
131882.085318667,-0.324638952,0.177692228,0.379279080,-0.848045951,-0.394175,0.279214,1.462389
131882.087818667,-0.324940067,0.178203733,0.379972922,-0.847512676,-0.393908,0.279773,1.462465
131882.090318667,-0.323538891,0.178266506,0.381273198,-0.847451940,-0.393512,0.280356,1.462338
131882.092818667,-0.320436109,0.178247954,0.383173011,-0.847776963,-0.393037,0.280979,1.462145
131882.095318667,-0.320321464,0.178211782,0.384044159,-0.847433685,-0.392730,0.281568,1.462182
131882.097818667,-0.319627093,0.177848501,0.385112543,-0.847287652,-0.392275,0.282117,1.462053
131882.100318667,-0.323132133,0.178958057,0.384493680,-0.846004762,-0.392139,0.282620,1.462325
131882.102818667,-0.323609215,0.179268237,0.385129478,-0.845467265,-0.391814,0.283226,1.462359
131882.105318667,-0.321931612,0.179087931,0.386479763,-0.845530458,-0.391372,0.283839,1.462208
131882.107818667,-0.323020070,0.179665241,0.386658345,-0.844909966,-0.391191,0.284390,1.462387
131882.110318667,-0.322194987,0.179757397,0.387927160,-0.844624310,-0.390734,0.284967,1.462260
131882.112818667,-0.323350519,0.180025448,0.388207184,-0.843997136,-0.390483,0.285548,1.462367
131882.115318667,-0.322366159,0.179846350,0.389234232,-0.843938064,-0.390082,0.286110,1.462242
131882.117818667,-0.322102506,0.179828115,0.390137450,-0.843625988,-0.389665,0.286674,1.462139
131882.120318667,-0.323163788,0.180502371,0.390374903,-0.842966324,-0.389362,0.287321,1.462209
131882.122818667,-0.321913517,0.180474174,0.391796680,-0.842790309,-0.388949,0.287839,1.462101
131882.125318667,-0.321483989,0.180414160,0.392693756,-0.842550517,-0.388509,0.288427,1.461976
131882.127818667,-0.321054693,0.180416610,0.393449107,-0.842360109,-0.388105,0.289057,1.461881
131882.130318667,-0.322510904,0.181838348,0.393729980,-0.841366753,-0.387975,0.289679,1.462105
131882.132818667,-0.321293426,0.182327186,0.395064016,-0.841100917,-0.387498,0.290240,1.461930
131882.135318667,-0.321115334,0.182308163,0.395867518,-0.840795888,-0.387198,0.290858,1.461933
131882.137818667,-0.321423808,0.182731335,0.396556814,-0.840261201,-0.386782,0.291528,1.461818
131882.140318667,-0.320592837,0.182808449,0.397579914,-0.840078320,-0.386419,0.292100,1.461759
131882.142818667,-0.320533790,0.183364492,0.398312599,-0.839632804,-0.386058,0.292700,1.461712
131882.145318667,-0.320819735,0.184162654,0.399129891,-0.838960521,-0.385620,0.293369,1.461605
131882.147818667,-0.320522875,0.184253429,0.399861884,-0.838704926,-0.385375,0.294004,1.461651
131882.150318667,-0.321001152,0.184897770,0.400561249,-0.838046413,-0.384989,0.294608,1.461583
131882.152818667,-0.315880127,0.184218640,0.403386318,-0.838786403,-0.384278,0.295279,1.461074
131882.155318667,-0.316045390,0.184470651,0.404054273,-0.838347414,-0.383987,0.295933,1.461105
131882.157818667,-0.315998575,0.184792643,0.404854785,-0.837907928,-0.383654,0.296573,1.461074
131882.160318667,-0.317372821,0.184615868,0.405119862,-0.837299024,-0.383074,0.297187,1.460827
131882.162818667,-0.316959625,0.185671913,0.406165663,-0.836714830,-0.382692,0.297865,1.460749
131882.165318667,-0.319552198,0.187046402,0.406085618,-0.835460809,-0.382591,0.298478,1.461019
131882.167818667,-0.318996378,0.187809940,0.407061099,-0.835026903,-0.382113,0.299124,1.460835
131882.170318667,-0.318828300,0.187921464,0.407967883,-0.834623972,-0.381864,0.299751,1.460872
131882.172818667,-0.318317741,0.188230234,0.408858165,-0.834312683,-0.381478,0.300443,1.460750
131882.175318667,-0.318154510,0.188771866,0.409647410,-0.833865174,-0.381064,0.301127,1.460646
131882.177818667,-0.317302127,0.189448588,0.411090429,-0.833326554,-0.380655,0.301733,1.460523
131882.180318667,-0.316688475,0.188748636,0.411854232,-0.833341660,-0.380113,0.302491,1.460250
131882.182818667,-0.316581800,0.188859606,0.412592200,-0.832992639,-0.379663,0.303141,1.460100
131882.185318667,-0.315150229,0.189055484,0.413980807,-0.832802108,-0.379128,0.303866,1.459776
131882.187818667,-0.316889840,0.190753250,0.414165019,-0.831662420,-0.379017,0.304518,1.460027
131882.190318667,-0.318119143,0.190692621,0.414486383,-0.831046495,-0.378601,0.305226,1.459881
131882.192818667,-0.317629508,0.191365588,0.415263847,-0.830689925,-0.378219,0.305988,1.459779
131882.195318667,-0.316649935,0.192015769,0.416530568,-0.830280266,-0.377850,0.306642,1.459656
131882.197818667,-0.315215689,0.192130681,0.417762288,-0.830180824,-0.377123,0.307424,1.459149
131882.200318667,-0.314766041,0.191875114,0.418603041,-0.829987064,-0.376845,0.308126,1.459138
131882.202818667,-0.315292937,0.192730897,0.419045137,-0.829364481,-0.376359,0.308868,1.458927
131882.205318667,-0.315910481,0.193915949,0.419557709,-0.828594280,-0.376223,0.309539,1.459052
131882.207818667,-0.316076076,0.193602234,0.420083781,-0.828337332,-0.375784,0.310347,1.458859
131882.210318667,-0.315431098,0.193371480,0.420939086,-0.828203685,-0.375398,0.311071,1.458675
131882.212818667,-0.312855952,0.192591851,0.422550495,-0.828541176,-0.374696,0.311873,1.458151
131882.215318667,-0.311790283,0.193157145,0.423546825,-0.828302681,-0.374477,0.312645,1.458138
131882.217818667,-0.312984513,0.194384024,0.423707645,-0.827482790,-0.374262,0.313399,1.458141
131882.220318667,-0.312837382,0.194281664,0.424192487,-0.827314153,-0.373637,0.314225,1.457742
131882.222818667,-0.313638434,0.194587397,0.424207886,-0.826930112,-0.373269,0.315106,1.457594
131882.225318667,-0.315578879,0.196191248,0.424035045,-0.825902075,-0.373167,0.315823,1.457715
131882.227818667,-0.315434570,0.196142980,0.424428272,-0.825766363,-0.372811,0.316705,1.457556
131882.230318667,-0.315055719,0.197238843,0.425119664,-0.825294021,-0.372418,0.317502,1.457332
131882.232818667,-0.314695722,0.195983706,0.425677673,-0.825442775,-0.371953,0.318293,1.457031
131882.235318667,-0.311613713,0.196054575,0.427105075,-0.825858175,-0.371418,0.319206,1.456622
131882.237818667,-0.312612960,0.195542631,0.426907843,-0.825702967,-0.370992,0.320115,1.456366
131882.240318667,-0.314474735,0.197252879,0.426592859,-0.824751649,-0.370967,0.320905,1.456563
131882.242818667,-0.313742132,0.198049994,0.427272220,-0.824488053,-0.370549,0.321744,1.456268
131882.245318667,-0.313907532,0.198174348,0.427651839,-0.824198648,-0.370248,0.322619,1.456125
131882.247818667,-0.312816071,0.197822417,0.428202136,-0.824411862,-0.369739,0.323508,1.455736
131882.250318667,-0.311420057,0.198095389,0.429048767,-0.824434360,-0.369380,0.324392,1.455493
131882.252818667,-0.312579581,0.198209154,0.429000913,-0.823993699,-0.369067,0.325219,1.455345
131882.255318667,-0.308999529,0.197794134,0.430418893,-0.824703537,-0.368623,0.326256,1.454970
131882.257818667,-0.307936174,0.197561676,0.431018078,-0.824843871,-0.368211,0.327113,1.454686
131882.260318667,-0.310875300,0.198441557,0.429967299,-0.824079020,-0.367847,0.328065,1.454481
131882.262818667,-0.309636760,0.198331295,0.430874085,-0.824098098,-0.367412,0.328890,1.454160
131882.265318667,-0.309514066,0.197276507,0.431141367,-0.824257375,-0.366873,0.329828,1.453737
131882.267818667,-0.308249459,0.197530996,0.431790791,-0.824329879,-0.366563,0.330725,1.453532
131882.270318667,-0.311370205,0.198887127,0.430964477,-0.823263018,-0.366473,0.331588,1.453633
131882.272818667,-0.311223619,0.200304892,0.431467723,-0.822711025,-0.366245,0.332476,1.453562
131882.275318667,-0.307924301,0.198747186,0.432953688,-0.823549007,-0.365626,0.333427,1.452988
131882.277818667,-0.308411573,0.198478015,0.432906945,-0.823455947,-0.365040,0.334389,1.452574
131882.280318667,-0.310935091,0.199477853,0.432200902,-0.822636771,-0.365004,0.335230,1.452687
131882.282818667,-0.310684562,0.200133493,0.432621389,-0.822351003,-0.364657,0.336176,1.452489
131882.285318667,-0.310151405,0.200029371,0.432963708,-0.822397312,-0.364207,0.337119,1.452153
131882.287818667,-0.307533339,0.199469603,0.434269353,-0.822827899,-0.363609,0.338075,1.451629
131882.290318667,-0.308152538,0.199536287,0.434468009,-0.822474942,-0.363245,0.339001,1.451415
131882.292818667,-0.307115672,0.199708979,0.435308712,-0.822376288,-0.362661,0.339881,1.450974
131882.295318667,-0.309990392,0.199780832,0.434583571,-0.821663306,-0.362593,0.340718,1.451097
131882.297818667,-0.309009511,0.199983870,0.435352976,-0.821575742,-0.362091,0.341671,1.450710
131882.300318667,-0.308527025,0.200705481,0.435811454,-0.821337868,-0.361678,0.342633,1.450429
131882.302818667,-0.307957912,0.200989465,0.436813808,-0.820950266,-0.361267,0.343497,1.450205
131882.305318667,-0.306734823,0.200443195,0.437505683,-0.821172997,-0.360705,0.344496,1.449762
131882.307818667,-0.308718638,0.201728918,0.437495002,-0.820119569,-0.360525,0.345321,1.449781
131882.310318667,-0.308892256,0.201420176,0.437754313,-0.819992405,-0.360038,0.346262,1.449476
131882.312818667,-0.308072725,0.201908260,0.438630607,-0.819712041,-0.359544,0.347204,1.449129
131882.315318667,-0.307742311,0.201889637,0.439180873,-0.819545397,-0.359115,0.348151,1.448870
131882.317818667,-0.306621531,0.201325478,0.439974113,-0.819678962,-0.358502,0.349141,1.448445
131882.320318667,-0.306866557,0.202163934,0.440537986,-0.819077572,-0.358114,0.350015,1.448267
131882.322818667,-0.307016629,0.202697342,0.441024409,-0.818628067,-0.357664,0.350934,1.448005
131882.325318667,-0.303577181,0.201280596,0.442886253,-0.819254843,-0.357030,0.351891,1.447517
131882.327818667,-0.306067863,0.202991069,0.442546095,-0.818089348,-0.356720,0.352804,1.447469
131882.330318667,-0.305585811,0.202754222,0.443186444,-0.817981139,-0.356190,0.353757,1.447144
131882.332818667,-0.306116936,0.204204180,0.443630525,-0.817181342,-0.355828,0.354673,1.447012
131882.335318667,-0.307621677,0.205307437,0.443665468,-0.816319800,-0.355479,0.355507,1.446943
131882.337818667,-0.306429999,0.204748995,0.444869505,-0.816253505,-0.354808,0.356381,1.446486
131882.340318667,-0.307217619,0.204853775,0.444754621,-0.815992885,-0.354486,0.357408,1.446401
131882.342818667,-0.306756931,0.205999184,0.445880778,-0.815264002,-0.354047,0.358287,1.446259
131882.345318667,-0.307145141,0.205899288,0.446032899,-0.815058878,-0.353520,0.359215,1.445983
131882.347818667,-0.307367902,0.206511641,0.446424082,-0.814606494,-0.353052,0.360173,1.445777
131882.350318667,-0.305318245,0.204205348,0.447706821,-0.815253959,-0.352149,0.361101,1.445116
