archived_path	original_path	size_bytes	sha256
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/src/pw_vendor_4e22ee7/include/official_sfm_c.h	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/src/pw_vendor_4e22ee7/include/official_sfm_c.h	29502	236e4c381fd32da1619b6f1a59bb2b8d939bf226d90be677246db24feaaa382d
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/src/pw_vendor_4e22ee7/include/official_sfm_io_c.h	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/src/pw_vendor_4e22ee7/include/official_sfm_io_c.h	2593	00b4274fbc98d16b04646a87a24e9206aa8ea9af5ae6ca477853f2371f92ebe9
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/src/pw_vendor_4e22ee7/src/pwofficial_export_shim.c	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/src/pw_vendor_4e22ee7/src/pwofficial_export_shim.c	21660	0fa24ca79755cd565522ab6a0b32ca13cc72ed9243235c83b136cc6d7005712b
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/src/pw_vendor_4e22ee7/src/pwofficial_gpu_match.mm	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/src/pw_vendor_4e22ee7/src/pwofficial_gpu_match.mm	102878	08a6d4854a79ed80947bba3083bec68db753c0f4f57ac6dacb07c22b70121156
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/analyze_ab.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/analyze_ab.py	9090	2026ced9207533ef6076a28be7ba4c4cd094218027358a650fc6ee9783819d9f
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/analyze_takeover.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/analyze_takeover.py	11791	1dc54c0d2681d7eaef4299d5caa6307fc16d4dfb3f0e35a2c07e957f5b3d2cee
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/batch_takeover.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/batch_takeover.sh	724	bf020a1ba35d079972f76d50b5f943cae1eaa79903caac5c6b704f656c07e6cc
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/batch_takeover2.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/batch_takeover2.sh	735	4161b313e41301dae41e1e4dc8c85f1b871b61d6ca321fd4773b86e97627059c
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/build.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/build.sh	5394	349c19665895915106c9ff9545af9922a1da0b5aa0932ca711d18980830ebab8
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/colmap_bin.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/colmap_bin.py	658	0cb7c6bf03d86cbb74038fe30c3c37e78f5157f93b0d480170dc7a996b4f41f9
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/gauge_check.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/gauge_check.py	1326	2ebe753e9f87b5c12298133c67ab02f105528041db7477671ee75cb95132f4dd
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/make_feed_from_tum.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/make_feed_from_tum.py	1488	eda40d2bb26584809d98b8b3b0205cd8d16063d8c069b17040dd40323336057d
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/make_negctl_feed.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/make_negctl_feed.py	1394	cd4f43ac4150ca01f1ba63a5f17de496e455a43a787863ad7f84213ba754a888
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/make_rotnoise_feed.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/make_rotnoise_feed.py	1287	8ef75f81cffb3240879268481c9be0b043d298a102aac71d516cae27bff63a45
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/make_subset_feeds.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/make_subset_feeds.py	2656	3c5293f54f02efa592ad8b8a7c054606ab3f76fa002777aa2c3b647a12e04b9b
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/model_scale.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/model_scale.py	1187	1eec050869044b0a715ad7894e2f387dff1d10203b6446a6a59ed7972ef24dd0
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/prep_inputs.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/prep_inputs.py	13602	8310eb1087316028c5f9570a10b8cbdda75a11b213cd81eb9fe4d5472448db45
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/render_scale.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/render_scale.py	2358	8808a672b69332e5c9984c004e13c9221f436b737b6fe25380f23d61a4b2192d
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/run_arm.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/run_arm.sh	731	60b2a5f2ef472cc549122531760e7845c69f476e4bd425907183c6a1ba314a42
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/run_arm_diag.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/run_arm_diag.sh	846	30b2ad86ee66fd6d6e2e27b5c8c36fea13cee64df1c3ba82d825d5d64c986634
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/tools/scale_check.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/tools/scale_check.py	1742	78a8a2128c6bd1e03d7c5e3fc8f76da6446bd6ec34589dc8eed0e59f39c5da35
solver_time_budget/0b67e90b/sb/analyze.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/analyze.py	5622	4548c017038244d739eaaa5d218d1817460a0696af0afcfefb201c7a7139e1f1
solver_time_budget/0b67e90b/sb/build-base.build.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build-base.build.log	62511	767efe278677853175808388457f10b7b4a38f0d8035da9631d3ef58b4570c79
solver_time_budget/0b67e90b/sb/build-base.configure.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build-base.configure.log	11823	95219c1e849b8cade68c9b72533346c5b0b43be4ff81387cf1a4ad28f7db898d
solver_time_budget/0b67e90b/sb/build-base.ocv_shim/opencv2/calib3d/calib3d_c.h	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build-base.ocv_shim/opencv2/calib3d/calib3d_c.h	268	679ae750c5110aabb060120d3a85f5bb3e2bc1b09fd8855d02b5726e7ea2d0a2
solver_time_budget/0b67e90b/sb/build-branch.build.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build-branch.build.log	465	0768505ed75fce42e927534f7c14d4b9d063b2d3699d5d36a54f268881d35352
solver_time_budget/0b67e90b/sb/build-branch.configure.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build-branch.configure.log	10678	07f705e031adc5b1c003ee63383d9b871acdd313c0994fcd814134e870402bae
solver_time_budget/0b67e90b/sb/build-branch.ocv_shim/opencv2/calib3d/calib3d_c.h	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build-branch.ocv_shim/opencv2/calib3d/calib3d_c.h	268	679ae750c5110aabb060120d3a85f5bb3e2bc1b09fd8855d02b5726e7ea2d0a2
solver_time_budget/0b67e90b/sb/build_basenr.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build_basenr.sh	1092	bdfd97ce93966fbf830d649e3e0504ea1c5425c36cdf85054f180dd876871762
solver_time_budget/0b67e90b/sb/build_both.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build_both.log	1348	94d753bb4783904376230552940f76781e64a4fc65f0f1b48f3411b4ee664103
solver_time_budget/0b67e90b/sb/build_both.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/build_both.sh	617	d10011bdcb990cda060a99ea2cb2e31df89a64a45bc5902dcea302be211ced6a
solver_time_budget/0b67e90b/sb/cfg/dev_4ad6e500_td+3.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/dev_4ad6e500_td+3.yaml	1346	9cb8738b79638730fed3933b5bd43d70bc48159c4eddc658752614a57f2fe7d3
solver_time_budget/0b67e90b/sb/cfg/dev_5966aec0_td+8.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/dev_5966aec0_td+8.yaml	1357	4ddd0b0606361aee2c6b9fcf98bfe454d9b8dd3acf11beccfbf5fb8cabe46425
solver_time_budget/0b67e90b/sb/cfg/dev_6e2d4b99_td+8.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/dev_6e2d4b99_td+8.yaml	1357	17bb53f4c4f0fa1f8a8eac5c4ab292c8f971dc59217e5b05a68e63cd11161bf0
solver_time_budget/0b67e90b/sb/cfg/euroc_sensor.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_sensor.yaml	1548	6ddfda8e53f6dd3c98a43b28e7b7b945133c651b298a4fc150acdaa635d69748
solver_time_budget/0b67e90b/sb/cfg/euroc_slam_prod.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_slam_prod.yaml	969	0ebc61d72b6cbd0d6f39d125449b6a2fb7dacfebd2eb3b58061432e30fd388c3
solver_time_budget/0b67e90b/sb/cfg/euroc_slam_prod_b0.005.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_slam_prod_b0.005.yaml	1016	308f3486b19251345907ddb959d6d9b72d4c05ad5239c516a32af6d7c12dfa8a
solver_time_budget/0b67e90b/sb/cfg/euroc_slam_prod_b0.010.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_slam_prod_b0.010.yaml	1016	65305f82851b882c7326a8a40ec8b5523aecc8aca7360f7633a0453cdcdf8a94
solver_time_budget/0b67e90b/sb/cfg/euroc_slam_prod_b0.0233.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_slam_prod_b0.0233.yaml	1017	40b1da486f91a345528658f44d53c55221478c1614d5e8f7829cbcebdd5cd358
solver_time_budget/0b67e90b/sb/cfg/euroc_slam_prod_b0.035.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_slam_prod_b0.035.yaml	1016	e209307e09801fe3c0edbd4a9d0e27755622551a7afdeffeec5453e04b741f1d
solver_time_budget/0b67e90b/sb/cfg/euroc_slam_prod_b0.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_slam_prod_b0.yaml	1014	1a85728931633e062c58726a394016e5e524efc97df95061daa36692e823ffb2
solver_time_budget/0b67e90b/sb/cfg/euroc_slam_prod_bneg.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_slam_prod_bneg.yaml	1015	12179b2135d474b4167a844d722b365c1a10bfc39de2e943de3354bf7548eff4
solver_time_budget/0b67e90b/sb/cfg/euroc_slam_upstream.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/euroc_slam_upstream.yaml	971	d80820dfdc316ad504a8bf7186d785ea807397d17069d50658bfa0f46d391502
solver_time_budget/0b67e90b/sb/cfg/phone_slam_prod.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/phone_slam_prod.yaml	1391	ad11ff9ec859acdb0783fe18c2a9dd02638261ed44ab4e3dd3d996b6aea55f3a
solver_time_budget/0b67e90b/sb/cfg/phone_slam_prod_b0.005.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/phone_slam_prod_b0.005.yaml	1438	9453199e13d7172d44a9a1d99075999a80beff1ff258cc0ff711262fbde396fd
solver_time_budget/0b67e90b/sb/cfg/phone_slam_prod_b0.010.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/phone_slam_prod_b0.010.yaml	1438	0e6889aee3be424cdaf77b0a51171e48812099f27b7579fc9a388f9ae0ce88d2
solver_time_budget/0b67e90b/sb/cfg/phone_slam_prod_b0.0233.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/phone_slam_prod_b0.0233.yaml	1439	0c7c681f1afabac417a7809f6f78f446e903a9cabe29920a7193a8918f4b012f
solver_time_budget/0b67e90b/sb/cfg/phone_slam_prod_b0.035.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/phone_slam_prod_b0.035.yaml	1438	47aa496fec6643e58771a1d06b2d57332d71cdb8fdb91b681f5e1ab981098fbf
solver_time_budget/0b67e90b/sb/cfg/phone_slam_prod_b0.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/phone_slam_prod_b0.yaml	1436	39b76ca1a70568308327fa60a37a102abdf52a97226d9a4d0e3ccad9605042de
solver_time_budget/0b67e90b/sb/cfg/phone_slam_prod_bneg.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/phone_slam_prod_bneg.yaml	1437	31b44b965e520d9928ba70e574019dee822c2d1923c840f10704b252476d1cae
solver_time_budget/0b67e90b/sb/cfg/phone_slam_upstream.yaml	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/cfg/phone_slam_upstream.yaml	1399	3ba63b757ff2695ed5769011582d45d243e2298b0ed5375577de93301fd2b042
solver_time_budget/0b67e90b/sb/convert.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/convert.sh	596	7760b17937f904fc087906f31aab51e823f771f27a0ba1e38b512f4ee9a2e13d
solver_time_budget/0b67e90b/sb/data/r4ad6.convert.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/data/r4ad6.convert.log	1316	c037288467741d79fad5eb929e39ecf756cf462060a5a25efad3a21c689e659e
solver_time_budget/0b67e90b/sb/data/r4ad6_K.csv	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/data/r4ad6_K.csv	143699	13acc34f699a9874e4c3f760e12c458d1e4d51d4bf6421f2caf8488783cab148
solver_time_budget/0b67e90b/sb/data/r5966.convert.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/data/r5966.convert.log	1139	fd01dea45b17301016dabd953c00c6c25dc7894994a0999c6b02054b746e5de4
solver_time_budget/0b67e90b/sb/data/r5966_K.csv	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/data/r5966_K.csv	136204	0a4a60ed282e6d163cc75233378a0d0c0b0e3cf5c2e72ddb990e00dd9452956a
solver_time_budget/0b67e90b/sb/ident.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/ident.log	410	db7513cd855ef3341dd6c11382aabfc9cd9bdcceea2f292c65666ff33602f850
solver_time_budget/0b67e90b/sb/ident.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/ident.sh	401	0294d05e57ad92c79713be2d28365ad1e4ee2c49f7009cfd0e30bc8ece43aadc
solver_time_budget/0b67e90b/sb/matrix.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/matrix.log	7268	8de7952d23c2313a2c77d08a1a91769593bbd114de233ca543dc5613d558cf03
solver_time_budget/0b67e90b/sb/matrix.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/matrix.sh	464	fffb7d73af0174903c5e6b06e358776ed0dba6c2b503cb3f65594b4ac54c6373
solver_time_budget/0b67e90b/sb/out/6e2d4b99/base_prod_r1.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/base_prod_r1.log	4421	ca05ad7974cfa0525a2b6da225ef4d6feb79c19078745e49ac4d5d55f278ad12
solver_time_budget/0b67e90b/sb/out/6e2d4b99/base_prod_r1.tum	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/base_prod_r1.tum	144403	7e0e1a62bcb9779d385902de936e7111f470bfbc40faa9db06085a2c31f588cb
solver_time_budget/0b67e90b/sb/out/6e2d4b99/base_upstream_A_r1.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/base_upstream_A_r1.log	4272	ed1900ef26642516b4f91d0fda5761c4ba2b22a5585d4fca4c51c33f10b32a01
solver_time_budget/0b67e90b/sb/out/6e2d4b99/base_upstream_A_r1.tum	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/base_upstream_A_r1.tum	144320	352c4186fa3e39c36574b6ed638803a78dd90791bde8e60e2f5476753e2b66ac
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r1.csv	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r1.csv	132626	6aa3bbd8f526e59a69b908cf54c9e68cacd9da90c57d6fec12626830d2e0027c
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r1.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r1.log	4477	464a006fe1370bd1465b1109d8c9e5e1d48695801c486ff817a0f1e43e6133c5
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r1.tum	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r1.tum	144403	7e0e1a62bcb9779d385902de936e7111f470bfbc40faa9db06085a2c31f588cb
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r2.csv	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r2.csv	132637	34c6eec5d1f17df7d734122064b3b56ae1f81ed82d4c66ac9db67f22ea5b1ce1
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r2.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r2.log	4477	b774c81bfafff896de878957b18cc31f176859ba01d2ac030a65ad644883a2e8
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r2.tum	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r2.tum	144403	7e0e1a62bcb9779d385902de936e7111f470bfbc40faa9db06085a2c31f588cb
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r3.csv	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r3.csv	132629	c0219ddd4b4f5b9beb81940ecfbab3066c5303e58b750f716819fc38b545afe9
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r3.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r3.log	4477	63ce4d519fbb6149f4d29cffbc5b6a7d032b80990c1dd8aa3b29221c1e89ef9a
solver_time_budget/0b67e90b/sb/out/6e2d4b99/basenr_prod_r3.tum	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/basenr_prod_r3.tum	144403	7e0e1a62bcb9779d385902de936e7111f470bfbc40faa9db06085a2c31f588cb
solver_time_budget/0b67e90b/sb/out/6e2d4b99/branch_prod_b0.005_r1.csv	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/branch_prod_b0.005_r1.csv	132958	7ca495492a5203e0f02a45616d163008adc5b3282d2c5364a60b3687eb942fca
solver_time_budget/0b67e90b/sb/out/6e2d4b99/branch_prod_b0.005_r1.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/branch_prod_b0.005_r1.log	4555	f96f1a5293d99dbb72d72a0059856d199f7000eacb38320939176e30512c17ba
solver_time_budget/0b67e90b/sb/out/6e2d4b99/branch_prod_b0.005_r1.tum	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/branch_prod_b0.005_r1.tum	144404	754010a57d9ffb84094c668e5ec5d55b30616fad1e1c8aec06b5396b050b5f63
solver_time_budget/0b67e90b/sb/out/6e2d4b99/branch_prod_b0.005_r2.csv	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/branch_prod_b0.005_r2.csv	132966	4628eaf395b411ff7ee7d0bd388483a3cc2d8bb15f63330ed09c86dfaa84071f
solver_time_budget/0b67e90b/sb/out/6e2d4b99/branch_prod_b0.005_r2.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/branch_prod_b0.005_r2.log	4555	a082def0005374f4f8befdb8cafd9e4bdf0c892ac02c510df22d4b776a2500fb
solver_time_budget/0b67e90b/sb/out/6e2d4b99/branch_prod_b0.005_r2.tum	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/branch_prod_b0.005_r2.tum	144405	e48d71ffa0bda9225b9997fb50fff79212979e68dbe84e7d7eeeb402a8cea93d
solver_time_budget/0b67e90b/sb/out/6e2d4b99/branch_prod_b0.005_r3.csv	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/branch_prod_b0.005_r3.csv	132930	cef0777e28bfe71522aa9b843c1052077e17620e06bd2144bf137d7b3d2a3eb4
solver_time_budget/0b67e90b/sb/out/6e2d4b99/branch_prod_b0.005_r3.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sb/out/6e2d4b99/branch_prod_b0.005_r3.log	4555	a76f05ee75cad5a486362a8f837ae16709c8578e5da463d531916b985a4d7632
